date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-12,0.4088645168800932,649.5030730794409,746.8618244606089,900.2705507332778,899.9588872111943,1230.5942292908471,1602.132679684703,2002.190665860633,2048.85617763579,1989.374315262155,2364.6348815558754,1906.3491758122937,1342.824528645136,302.187314805163,1106.8611244788867,2.272000717840864e-05,0.0003395026724319,0.0369660249483208,9.438006889835953e-05,0.1326529155776845,-0.9447407158882176,14.17,8.9,70.59,12.36,90591.83,0.36,240.57,0.0003,0.4129,-0.002169,17534304.0,23188556.0,2.4684,2.0574,163.81,0.6740694616546161,0.7386679638813748,pokhara
2026-02-13,0.4772112640643661,555.9563300784603,635.7736736312187,828.0110648663732,870.1042891782632,1237.571586196495,1794.4754583204815,1966.172862659905,2050.978138511435,2171.782243040716,2145.2850629290133,2008.8267771302,1421.14629333223,438.3326363809758,1591.7937034371512,2.4524415655575105e-05,0.0003517791919875,0.0384065955290722,0.0002436707826763,0.125988562373033,-0.9216211058386647,12.94,8.43,74.09,5.58,90522.9,0.66,264.57,0.0003,0.4055,-0.001506,13444952.0,24163517.0,2.4685,2.0602,148.32,0.6866759803451553,0.726963615332308,pokhara
2026-02-14,0.3973300116414435,659.0436135345929,753.8669538544032,903.5317112907882,898.2750507847778,1237.9815370734643,1632.1067687343316,1996.005481330565,2054.9675603193677,1992.738135857116,2359.209232481831,1832.4568538226615,1389.4396682763545,299.9745216854993,1067.0856674501945,1.7367540351394395e-05,3.7044886280685045e-05,0.0361832242903533,6.744979342404827e-05,0.1303493491824201,0.1395373629728507,13.71,8.94,72.92,3.75,90363.66,0.62,280.67,0.0003,0.408,-0.001795,14263264.0,24603057.0,2.4686,2.0629,133.55,0.6990793005655562,0.7150441465537444,pokhara
2026-02-15,0.4469419419765472,744.568781338495,787.7191336610981,944.572239716374,936.4854939558536,1271.1678161792504,1638.0859080873945,1996.9992116107687,2055.714752051051,1975.741585663889,2363.6010871397725,1930.9503620612984,1384.896892188743,315.9179131338409,1146.2486940953609,2.0016106911060665e-05,0.0003395026724319,0.03891580180012,0.0001517660239711,0.1357289812847957,-0.6479110037512592,13.67,9.22,74.51,6.61,90392.86,0.35,265.01,0.0003,0.4083,-0.00188,15319236.0,23887585.0,2.4687,2.0658,187.46,0.7112757519738152,0.7029130847082615,pokhara
2026-02-16,0.1876208323857175,689.4986700632205,769.4685054810794,932.5017279519294,929.875914923948,1278.6705767080075,1641.7610790862425,2083.342903943998,2078.765883840051,2006.1343130241928,2430.291562105518,1938.98089042138,1362.005551785911,321.2701548679647,1272.7563418826503,3.570249369612947e-05,0.0001997349900193,0.0344941781258827,0.0001082258663977,0.1333403891383185,-0.0432224883377978,15.65,10.21,70.04,0.35,90490.65,0.2,210.21,0.0001,0.397,-0.002141,17877340.0,23705046.0,2.4689,2.0686,187.13,0.7232617254437388,0.6905740195722293,pokhara
2026-02-17,0.306686845168801,632.9404383056419,758.2298925347028,915.4551551200848,916.311293385665,1242.3823885645536,1661.3879117984031,2125.2436177867303,2084.238240651484,2002.1732507044655,2415.057387185749,1939.4966201877453,1374.320566975937,315.5532761452548,1270.9158937886543,3.363799965620483e-05,1.40589216167322e-05,0.0385905192189522,1.562934802132526e-05,0.1261751012454654,-0.6042167926057955,16.1,10.12,67.68,0.71,90538.43,0.43,272.53,0.0001,0.3861,-0.002337,18904148.0,23588822.0,2.4689,2.0714,200.74,0.7350336741329413,0.6780306024735382,pokhara
2026-02-18,0.3993484863450047,802.1440758220455,859.5765410435105,922.6251315490002,933.5622669935636,1228.2947437508194,1734.3525276302794,1962.3105591452688,2018.014891453013,2120.289054902449,2078.3735570050526,1954.0190168161057,1467.117741371322,268.201862410263,1151.110695013653,2.864942854157558e-05,3.4221820355213146e-05,0.0392521821165086,0.0001195726786142,0.127386201460521,0.0513075675760807,15.5,10.44,71.84,0.68,90587.58,0.49,270.5,0.0001,0.3779,-0.00246,19081616.0,23862769.0,2.4689,2.0743,199.73,0.746588114532413,0.6652865452111116,pokhara
2026-02-19,0.282016396522522,555.5844043200361,714.4066592425752,924.33447947144,904.0281754237152,1275.0860724656245,1641.5366835106986,2083.8971177097083,2111.893868549473,1999.505906994404,2381.961513014176,1874.7287301006256,1399.252741917837,288.92280521196847,1026.2069550325848,2.8165123480184582e-05,0.0002442459226585,0.0396526758799608,0.0002187492681356,0.1275198982478882,0.1388547696545959,14.12,8.59,69.38,0.0,90758.88,0.98,281.15,0.0,0.3723,-0.001103,10385496.0,24218292.0,2.4689,2.0773,79.73,0.7579216274973472,0.6523456189565257,pokhara
2026-02-20,0.359741026231017,526.1631059142435,696.1368023465873,886.7904165995683,868.4893714170189,1236.4093469812935,1628.5668365567371,2140.085577239299,2079.7352396755327,1999.3495329111493,2418.604815419261,1923.1010122293087,1320.5062484969103,300.9301454260908,1016.8138966867712,2.4279932309260747e-05,0.0002454414789099,0.0373638526037127,0.0001498861192803,0.12213188718546,-0.0691385792381642,16.05,5.8,50.58,0.0,90665.68,0.73,280.82,0.0,0.3618,-0.00316,20944886.0,21876844.0,2.469,2.0801,281.95,0.7690308592589181,0.6392116531380588,pokhara
2026-02-21,0.3251573172970988,653.4168034084021,758.6128154081938,924.0756729370376,911.6664887295336,1251.4711126554002,1633.9677166196063,2090.6553149062606,2074.9873882680363,2026.633039570475,2430.163014800657,1943.0300142346944,1379.894717218653,312.1513026185118,1060.636372040546,2.526346927333736e-05,0.0002454414789099,0.03439579351533,0.0001899591774404,0.1252752400390568,-0.0378080792663856,13.97,7.54,65.18,4.1,90237.52,0.68,281.82,0.0001,0.3611,-0.002728,20209432.0,23388933.0,2.469,2.083,259.61,0.7799125224167177,0.6258885343075018,pokhara
