date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-01-20,0.4024089059775561,566.5568203674782,701.7031843080082,892.0023382517192,955.048070971941,1291.3942111547544,1997.641197977304,2192.599218638429,2313.510207656027,2370.554851327161,2364.814273145974,1812.9023795835492,1299.7484459502905,364.54535295228135,1442.498502793024,2.793097620199549e-05,0.0005392368878185,0.0372317607837284,8.873719799271334e-05,0.1217402359499606,-0.4354357603066093,17.72,12.08,69.51,0.0,99413.2,0.43,324.02,0.0,0.1452,-0.0017,16589580.0,25954892.0,2.4076,2.1455,252.31,0.3373010691361842,0.9413968285264122,chitwan
2026-01-21,0.2948169007640572,601.1169146063861,721.3090678840431,920.575928410096,970.237939491299,1299.862087874336,1998.6337321637188,2185.4539841660176,2309.7538133112603,2359.4094460270912,2379.626555377525,1811.358424961472,1258.845542573704,375.3451765337194,1498.0564810061642,2.1481075066098367e-05,0.0005378893996636,0.0332453719459754,0.0001284577156337,0.1231481714157243,-0.3793712377996229,16.93,12.22,73.77,0.0,99507.94,0.19,318.45,0.0,0.144,-0.001567,16439868.0,26467732.0,2.4079,2.1481,264.27,0.3534446712740877,0.9354554315134164,chitwan
2026-01-22,0.6612579693298162,638.7938058204062,758.5738528606449,953.1624767190236,1015.3072978069808,1340.3614613357424,2003.976036438332,2169.7328250939104,2346.4631780476,2351.7367276688124,2393.071660379249,1845.6807268040757,1325.6941031960728,382.55042229754577,1408.1573535024306,2.870253322846145e-05,0.0006334630103059,0.0430885614606837,0.0003745652824349,0.1189313625934078,0.1250500346822518,16.2,11.56,74.0,0.0,99645.22,0.13,179.77,0.0,0.143,-0.001485,16000888.0,26673938.0,2.4083,2.1508,286.86,0.3694836834473831,0.9292372181882051,chitwan
2026-01-23,0.5580446640139491,625.7118339564107,735.6315719245338,907.250951340016,956.7477750490668,1294.0063176438737,2065.0900104434327,2246.143264122964,2352.376563407773,2389.593851102482,2411.322301642764,1791.492012009311,1269.385256778745,376.5426822778383,1342.780028404312,2.5863478685389083e-05,0.0001251770836382,0.0496872714932133,0.0001738395831173,0.1155095854862262,0.8040433523624292,16.67,10.79,68.24,0.0,99827.5,0.44,229.45,0.0,0.142,-0.001615,15701980.0,26668263.0,2.4086,2.1535,281.43,0.3854133594543256,0.9227440286201428,chitwan
2026-01-24,0.5315206873420819,661.0072794251632,759.5267068541671,933.1615510581898,1001.5860219271262,1304.05117134077,2053.710669007318,2228.2825103435107,2310.677764795605,2358.3376321404908,2380.046043183536,1783.3881805486058,1266.1852028910694,365.72110309090976,1434.9440103561662,2.1973394216426905e-05,0.0005942208546919,0.0452611233298133,0.0002900333761043,0.1243213732639991,0.8875020036080441,16.75,12.32,75.08,0.13,99736.37,0.7,306.03,0.0,0.1422,-0.00125,12291756.0,27622483.0,2.4089,2.156,188.43,0.4012289854475009,0.9159777842484876,chitwan
2026-01-25,0.2881206308108744,655.377462392455,758.276553014641,930.3479051649643,975.0101378199854,1298.491057209105,2009.5902651651045,2185.01759134908,2295.828075809247,2347.9411053236627,2354.0103605738627,1799.62948630814,1268.9712007966928,364.8078080501265,1447.4107269050853,2.5849540466408765e-05,0.0005037757543758,0.0355974247556485,0.0001319928910327,0.1294909562225742,0.0377707061382505,17.26,11.81,70.33,0.0,99582.84,0.71,355.86,0.0,0.1414,-0.00157,15933260.0,26263079.0,2.4093,2.1587,249.86,0.4169258813287287,0.908940487313808,chitwan
2026-01-26,0.4317384637569697,661.8422296854487,776.8465644271578,943.9625581717004,987.0308565756789,1283.1826841995037,2041.0101454015903,2230.584720021157,2401.684030956589,2381.359677409564,2419.6832649700737,1776.472073031465,1265.1966282182989,397.7447838875432,1331.882370257289,1.9759389156813496e-05,0.0004141641346316,0.0361942543472528,0.000113253454817,0.1180740715739682,-0.2895940493529335,16.13,11.24,72.79,0.0,99754.36,0.55,342.0,0.0,0.1404,-0.001619,17106020.0,25845429.0,2.4097,2.1614,275.04,0.4324994021339788,0.901634220265486,chitwan
2026-01-27,0.3627336738071594,700.0899734142059,775.0556601326963,960.8319783506896,999.471142993602,1327.844378723567,2054.6606153476328,2226.2933808398425,2309.2280823652045,2368.546788569998,2389.530852712679,1805.9886664897904,1327.4759220693843,393.459501789474,1486.9209923266949,2.337301155693588e-05,0.0004152902055693,0.0391116478325099,0.0002046489732246,0.1185217538319833,-0.2164405720621156,16.7,11.94,73.54,0.3,99777.7,0.14,267.97,0.0,0.1396,-0.001594,16676024.0,27141970.0,2.41,2.1641,245.79,0.4479449394078911,0.8940611451454876,chitwan
2026-01-28,0.6126343171355441,811.6363807317003,839.0257404304596,1005.737719653584,1062.3180711618795,1363.5272407767895,2034.2877060985024,2186.035107581078,2374.4648058802363,2357.2906708201485,2408.339722478295,1840.5833525004268,1340.8634289855158,373.8301886948223,1595.0877022018358,2.1626189042162325e-05,0.000478100349115,0.0395523716217875,0.0002817559160568,0.1205028602945485,-0.5077365684918355,15.96,12.89,82.04,1.15,99678.17,1.11,280.88,0.0001,0.1502,-0.001164,9600948.0,28604075.0,2.4104,2.1668,226.84,0.4632579225674917,0.88622350294858,chitwan
2026-01-29,0.2293297764227642,413.3621684023382,529.942952015873,717.3261692668091,671.1188978373912,1090.692956745012,1782.9433181610225,1997.6153265163243,2100.195280854808,2169.7712016584496,2183.911797173853,1764.7607444378664,1202.2101903268433,227.9260137406413,1584.4219518668324,1.6507065339756924e-05,4.681499409531386e-05,0.0340976205006328,3.4129668732343174e-05,0.1245593027377742,0.1910419837138418,17.36,12.27,72.06,0.0,99610.23,0.75,357.68,0.0,0.1498,-0.001718,17080600.0,26450536.0,2.4108,2.1694,325.16,0.4784338202547012,0.8781236129591848,chitwan
