date,aod550,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,no2,so2,co,hcho,o3,ai,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2020-10-25,,717.5026050342306,777.5921343493428,936.9229767482464,818.8663845308168,1194.0376666567408,1933.651759475471,2249.35729247456,2285.0040874384285,2465.831168811559,2372.050054929304,1827.056660713552,1193.229126471647,206.687545030697,2866.2681617698954,2.7036654500997222e-05,,0.0437900779855907,0.0004103146784474,0.1125305593014095,-1.90169394016322,25.08,19.04,69.22,0.0,99811.98,0.36,254.78,0.0,0.1673,-0.002932,18166367.84,32220742.08,0.0,2.025,373.51,-0.9084917035725082,0.4179028888867866,birgunj
2020-10-26,0.5085917721518988,724.8141048122833,803.4180983452512,949.963990962323,829.5010413131919,1198.0492145493622,1923.1240443522893,2238.492476940847,2289.39636419455,2448.4818053922395,2330.696763027338,1815.848051423189,1196.5580108466695,192.7394365825856,2589.205612235882,2.7352061416732213e-05,0.0001097756977999,0.0440929345786701,0.0004530710246891,0.1130124816918401,-1.1398069132287003,24.47,16.11,59.65,0.0,99833.51,0.74,322.96,0.0,0.1636,-0.002987,18533814.16,30560808.17,0.0,2.0055,336.35,-0.9011686968561567,0.4334685453485363,birgunj
2020-10-27,0.6804177215189876,727.1790383383617,827.5826118309,961.383718259329,839.644647518066,1201.8994415166103,1911.988743960316,2226.784851761377,2292.077203788493,2430.7414483481302,2300.608242688897,1813.547786476185,1200.9240831218465,181.0155113259923,2407.7044899726347,3.300670746609014e-05,,0.0465061749340634,0.0002839795575437,0.1145018731440216,-0.6180955874882298,23.68,15.89,61.66,-0.0,99860.33,0.83,255.56,0.0,0.1604,-0.002826,18498409.92,30712548.13,0.0,1.9859,360.57,-0.8935790198239952,0.4489059314938798,birgunj
2020-10-28,0.3481123417721519,701.6218863084056,815.2550692945987,950.9412959962336,839.17017417256,1202.029274675802,1897.901175860795,2206.5169920441963,2275.1420310105127,2410.331785335857,2283.524576565843,1827.19768485436,1213.515034857192,173.4314308670639,2457.441655556619,2.7172397507026427e-05,,0.0394604653120157,0.0003671297858406,0.1151606104824419,-1.3819728453981834,23.53,16.09,63.03,0.0,99983.56,0.92,291.32,0.0,0.1577,-0.002756,18378222.73,30756902.65,0.0,1.9663,350.49,-0.8857249183835637,0.4642104791518923,birgunj
2020-10-29,0.2638022151898735,638.92089623715,751.0773631445921,909.6248254683168,823.1855328564202,1196.4506394331493,1879.777391794652,2174.3871410596817,2232.317559861096,2386.046035568337,2274.0740427771216,1856.531538299367,1238.753808226836,170.0767742468633,2724.719470804771,3.708389431731328e-05,,0.0416483600354095,,0.1149965858950531,-1.6462037249349244,24.2,16.03,60.3,0.0,99984.11,1.29,316.68,0.0,0.1552,-0.002819,18185368.49,31629731.57,0.0,1.9468,344.67,-0.8776087166898392,0.4793776594606945,birgunj
2020-10-30,0.2724161392405064,561.6536251890784,665.1707630325135,855.7041346361752,801.014045252573,1188.6656035346432,1860.2617733902944,2137.877439037771,2179.6235333972286,2360.6622854689417,2271.146313097988,1897.9901986967525,1273.4972336890592,169.73111370339927,3063.8484365457803,3.7309615688334806e-05,,0.0363560840487587,2.5163779237811693e-05,0.1133133004284067,-1.5850813385837563,25.03,17.76,64.06,0.0,99880.04,1.36,321.46,0.0,0.1531,-0.002718,17617366.3,32791498.75,0.0,1.9272,299.9,-0.8692328164574792,0.4944029842076181,birgunj
2020-10-31,0.1756028481012658,492.3976302286743,587.6565386099958,807.4490514604062,781.9790330439455,1182.176234726276,1841.9987022761325,2104.4700262084057,2133.0796946758933,2336.9586214610463,2273.6310593037,1948.014517932063,1314.6021417021432,171.1740214746808,3329.139053608337,1.3903734431583848e-05,,,4.509782890949442e-05,0.1150573363722387,-1.5377060937399267,26.24,18.96,64.26,0.0,99862.12,1.73,337.96,0.0,0.1513,-0.002655,17197176.66,33816025.7,0.0,1.9075,292.22,-0.8605996962501181,0.5092820071573356,birgunj
2020-11-01,0.4835870253164557,453.730468420421,548.6559595286718,783.1294039016067,775.4038179134641,1180.4846007540395,1827.6325600805744,2081.647042801525,2108.705786754077,2317.7131299680213,2280.417953169512,2003.0453478908453,1358.9253627243688,173.18506979871682,3374.9018228211307,3.492674804482256e-05,0.0010588816164532,0.0465663038194317,0.0001911620023342,0.1180084678381582,-0.7628060961207952,26.24,18.71,63.25,0.0,99954.24,1.27,341.46,0.0,0.1497,-0.002556,17037476.32,33913511.83,0.0,1.8879,390.3,-0.8517119107469189,0.5240103253675756,birgunj
2020-11-02,0.6316107594936711,510.1422055960684,618.1364781204028,843.5163913873237,845.9170014035112,1236.6757507628352,1841.8904367484383,2085.481013109676,2131.47852406183,2315.8185543157924,2314.637495201792,2102.9316812829093,1463.808195802423,181.3705541791344,3079.518964289201,3.22255885434131e-05,,,0.0004784028272388,0.1201276349698123,-1.0657398049362,25.33,16.4,57.73,0.0,100035.3,1.99,357.4,0.0,0.1483,-0.002486,17148966.68,32846498.2,0.0,1.8684,419.3,-0.8425720899866032,0.5385835804920232,birgunj
2020-11-03,,666.5467134497933,796.852267151928,996.102765793884,1010.2940258480476,1368.2864716018614,1892.2724168429584,2115.7295779098067,2196.644237494271,2334.0309727551576,2383.685908145241,2261.080908410565,1650.6074649267707,198.1631105768717,2536.463454758307,3.643852658587095e-05,,,,0.1238278211350961,-1.330215064406754,24.02,13.51,51.83,0.0,100004.26,2.24,1.84,0.0,0.147,-0.002241,15701676.29,31972352.27,0.0,1.8489,367.78,-0.8331829385891785,0.5529974600700271,birgunj
