date,aod550,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,no2,so2,co,hcho,o3,ai,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2008-04-12,0.5148482781026642,,,,,,,,,,,,,,,,,,,,,16.42,11.44,72.4,4.78,83582.02,0.67,264.93,0.0001,0.3831,-0.002977,18918591.29,29396190.77,2.0717,2.8659,349.99,0.9798567700958664,-0.1997015525660636,kathmandu
2008-04-13,0.2201806610093791,,,,,,,,,,,,,,,,,,,,,17.02,9.8,62.51,1.43,83504.03,0.42,314.37,0.0,0.3582,-0.003299,21843987.87,28701154.04,2.0728,2.8662,614.31,0.976276611086932,-0.2165270852448143,kathmandu
2008-04-14,0.1585583072800357,,,,,,,,,,,,,,,,,,,,,17.63,7.85,52.71,0.24,83542.08,0.57,310.46,0.0,0.3355,-0.003606,23998579.52,27932910.63,2.074,2.8664,644.83,0.9724075561219968,-0.2332885440754551,kathmandu
2008-04-15,0.2573337427422955,,,,,,,,,,,,,,,,,,,,,18.59,8.63,52.29,0.35,83643.47,0.59,336.57,0.0,0.3165,-0.003655,25002324.22,28452345.49,2.075,2.8667,600.31,0.9682507501166718,-0.2499809690726521,kathmandu
2008-04-16,0.3145378740509155,,,,,,,,,,,,,,,,,,,,,18.51,9.4,55.37,0.47,83689.95,0.56,342.21,0.0,0.3026,-0.003476,24292468.79,28755812.04,2.0778,2.8678,555.17,0.9638074231367308,-0.2665994206792935,kathmandu
2008-04-17,0.377120075926753,,,,,,,,,,,,,,,,,,,,,18.63,7.49,48.27,0.25,83504.78,0.96,321.79,0.0,0.2888,-0.003646,25280036.53,27852950.69,2.0807,2.8688,710.49,0.9590788900341132,-0.2831389812281835,kathmandu
2008-04-18,0.204665564984368,,,,,,,,,,,,,,,,,,,,,19.58,5.48,39.64,0.0,83440.34,0.67,335.08,0.0,0.2721,-0.00394,27740159.57,26810313.65,2.0834,2.87,786.08,0.9540665500578388,-0.2995947563972602,kathmandu
2008-04-19,0.2757286288521661,,,,,,,,,,,,,,,,,,,,,20.36,5.5,37.81,0.41,83496.2,0.46,3.42,0.0,0.259,-0.003794,27748231.49,27095348.49,2.0862,2.871,798.76,0.9487718864399473,-0.3159618766579029,kathmandu
2008-04-20,0.5265629745422062,,,,,,,,,,,,,,,,,,,,,19.88,5.74,39.63,0.09,83471.11,0.2,341.46,0.0,0.246,-0.003752,27413278.86,27377378.55,2.089,2.8721,890.71,0.9431964659565866,-0.3322354987159043,kathmandu
2008-04-21,1.175177512282269,,,,,,,,,,,,,,,,,,,,,20.46,6.26,39.62,0.08,83518.85,0.08,206.31,0.0,0.2332,-0.003601,27001844.93,28098903.79,2.0918,2.8733,799.88,0.9373419384643772,-0.3484108069446808,kathmandu
2008-04-22,1.2520917268992775,,,,,,,,,,,,,,,,,,,,,20.8,8.25,44.44,0.03,83666.68,0.12,300.59,0.0,0.2218,-0.003403,26204758.32,29034111.15,2.0946,2.8743,702.72,0.9312100364121948,-0.3644830148102912,kathmandu
2008-04-23,1.5511608463788058,,,,,,,,,,,,,,,,,,,,,20.76,10.35,51.31,0.06,83807.85,0.21,179.0,0.0,0.2129,-0.002959,23053005.41,30265425.13,2.0974,2.8754,709.51,0.9248025743285088,-0.3804473662878516,kathmandu
2008-04-24,0.9556384298521928,,,,,,,,,,,,,,,,,,,,,21.11,9.6,47.78,0.02,83738.0,0.41,325.45,0.0,0.204,-0.003269,25980182.54,29874417.57,2.1002,2.8765,771.37,0.9181214482844364,-0.3962991372689181,kathmandu
2008-04-25,1.1974933899062077,,,,,,,,,,,,,,,,,,,,,21.4,9.36,46.19,0.01,83737.95,0.41,336.39,0.0,0.1955,-0.003007,24553585.14,29829604.81,2.103,2.8776,783.6,0.9111686353326632,-0.4120336369594263,kathmandu
2008-04-26,0.3517783583815028,,,,,,,,,,,,,,,,,,,,,20.82,7.78,42.99,0.05,83544.6,0.64,321.88,0.0,0.1883,-0.003087,26994738.98,28480082.34,2.1058,2.8786,809.49,0.9039461929224012,-0.4276462092677746,kathmandu
2008-04-27,0.9769320660782984,,,,,,,,,,,,,,,,,,,,,20.66,7.16,41.62,0.27,83265.3,0.35,299.32,0.0,0.1829,-0.002987,26447959.83,28342577.2,2.1086,2.8798,841.07,0.8964562582905575,-0.4431322341826345,kathmandu
2008-04-28,0.3366874050915586,,,,,,,,,,,,,,,,,,,,,21.28,5.2,35.01,0.09,83256.65,0.53,325.0,0.0,0.177,-0.003046,27763716.44,27995533.93,2.1113,2.8808,956.42,0.8887010478292915,-0.4584871291400876,kathmandu
2008-04-29,0.708166206760619,,,,,,,,,,,,,,,,,,,,,22.18,7.33,38.36,0.01,83382.79,0.5,33.93,0.0,0.1702,-0.002978,27477934.43,29855468.4,2.1142,2.8819,876.9,0.8806828564301475,-0.47370635037968,kathmandu
2008-04-30,0.8309090235552605,,,,,,,,,,,,,,,,,,,,,21.26,10.1,48.93,0.06,83473.84,0.76,10.31,0.0,0.1649,-0.002684,25884844.4,29693512.07,2.117,2.8831,719.53,0.8724040568049612,-0.4887853942889926,kathmandu
2008-05-01,0.342661076373381,,,,,,,,,,,,,,,,,,,,,20.9,8.21,44.06,0.45,83275.05,0.97,322.37,0.0,0.162,-0.002721,25438834.77,29661931.24,2.1198,2.8842,787.33,0.8638670987837349,-0.503719798736334,kathmandu
2008-05-02,0.6194626842340332,,,,,,,,,,,,,,,,,,,,,21.03,6.95,40.11,0.39,83095.95,0.79,319.4,0.0,0.1611,-0.002715,24955846.77,29395913.6,2.1227,2.8852,906.51,0.8550745085896932,-0.518505144391157,kathmandu
2008-05-03,0.9670006932190572,,,,,,,,,,,,,,,,,,,,,19.93,9.94,52.55,5.14,83211.75,0.15,37.29,0.0001,0.1716,-0.002719,25092249.51,30124458.8,2.1254,2.8863,775.37,0.8460288880917339,-0.533137056031809,kathmandu
2008-05-04,,,,,,,,,,,,,,,,,,,,,,17.76,13.78,77.51,19.05,83495.02,0.5,242.64,0.0003,0.3066,-0.003261,17626097.56,31089363.19,2.1282,2.8874,244.01,0.8367329140344921,-0.5476112038402312,kathmandu
2008-05-05,,,,,,,,,,,,,,,,,,,,,,17.14,14.2,82.83,11.77,83415.5,0.2,202.48,0.0003,0.3757,-0.003178,17219043.27,31121493.67,2.131,2.8885,351.65,0.8271893372462497,-0.5619233046832195,kathmandu
2008-05-06,0.5034504927041881,,,,,,,,,,,,,,,,,,,,,17.32,14.73,84.76,4.27,83392.15,0.17,326.34,0.0002,0.3587,-0.002844,18648524.96,30676266.44,2.1339,2.8896,404.68,0.8174009818249189,-0.5760691233798758,kathmandu
2008-05-07,0.3583849933005805,,,,,,,,,,,,,,,,,,,,,19.16,13.27,68.66,1.41,83480.88,0.52,348.75,0.0001,0.3332,-0.003572,23387808.69,30193111.45,2.1367,2.8907,523.62,0.8073707443023492,-0.5900444739548627,kathmandu
2008-05-08,,,,,,,,,,,,,,,,,,,,,,18.4,13.5,73.13,10.36,83501.95,0.28,342.86,0.0001,0.3578,-0.003383,23934250.63,29941023.49,2.1394,2.8918,430.66,0.7971015927871943,-0.6038452208771035,kathmandu
2008-05-09,0.8146703786191537,,,,,,,,,,,,,,,,,,,,,17.93,13.17,73.7,8.46,83451.65,0.3,290.91,0.0002,0.3697,-0.003553,22921506.11,30001807.54,2.1422,2.8929,469.8,0.7865965660866021,-0.6174672802835514,kathmandu
2008-05-10,0.6185537267810958,,,,,,,,,,,,,,,,,,,,,19.7,11.91,60.74,0.28,83472.87,0.48,342.68,0.0,0.3451,-0.004049,25646933.62,30183549.56,2.145,2.8939,610.08,0.7758587728069828,-0.6309066211876704,kathmandu
2008-05-11,0.4880792248503847,,,,,,,,,,,,,,,,,,,,,18.93,13.33,69.98,3.93,83492.18,0.39,357.96,0.0001,0.3372,-0.003386,21597301.84,30615935.86,2.1478,2.895,538.21,0.7648913904341225,-0.6441592666722685,kathmandu
2008-05-12,,,,,,,,,,,,,,,,,,,,,,18.19,13.64,74.8,13.85,83536.78,0.13,264.83,0.0002,0.3687,-0.003535,22609725.31,30098397.87,2.1506,2.8961,509.52,0.753697664392914,-0.6572212950663319,kathmandu
2008-05-13,,,,,,,,,,,,,,,,,,,,,,18.64,14.18,75.31,11.06,83569.35,0.11,253.47,0.0002,0.3856,-0.003884,23797451.77,31049853.17,2.1534,2.8972,383.78,0.742280907086982,-0.6700888411055113,kathmandu
2008-05-14,0.448326164874552,,,,,,,,,,,,,,,,,,,,,18.7,15.06,79.38,13.0,83489.13,0.02,249.02,0.0003,0.4001,-0.003701,22114657.05,31471370.97,2.1562,2.8983,426.77,0.7306444969184916,-0.6827580970759147,kathmandu
2008-05-15,0.4502802899007404,,,,,,,,,,,,,,,,,,,,,18.66,15.63,82.54,15.19,83454.75,0.12,350.94,0.0003,0.4095,-0.003756,23116329.55,31737316.6,2.159,2.8994,385.08,0.7187918772884232,-0.6952253139408722,kathmandu
2008-05-16,,,,,,,,,,,,,,,,,,,,,,18.56,15.77,83.84,14.2,83378.68,0.27,303.51,0.0002,0.4101,-0.003548,21327220.22,31402944.61,2.1595,2.8994,408.16,0.7067265555776158,-0.7074868024503348,kathmandu
2008-05-17,,,,,,,,,,,,,,,,,,,,,,18.41,15.68,84.1,16.22,83115.87,0.33,304.79,0.0002,0.4145,-0.003515,21437691.74,31597888.81,2.16,2.8993,371.3,0.6944521021088763,-0.719538934232584,kathmandu
2008-05-18,,,,,,,,,,,,,,,,,,,,,,18.44,14.41,77.4,8.53,83159.45,0.32,268.71,0.0001,0.4046,-0.003578,21055888.86,30811727.05,2.1603,2.8993,326.08,0.6819721490904629,-0.7313781428679254,kathmandu
2008-05-19,0.6552633969118984,,,,,,,,,,,,,,,,,,,,,18.72,15.17,79.84,10.14,83402.79,0.17,46.48,0.0002,0.4036,-0.00375,24371690.53,30997974.75,2.1607,2.8992,402.8,0.6692903895412567,-0.7430009249440493,kathmandu
2008-05-20,,,,,,,,,,,,,,,,,,,,,,17.49,15.18,86.29,8.25,83335.63,0.18,359.23,0.0002,0.4105,-0.00353,21373357.85,31164673.6,2.1612,2.8991,429.07,0.6564105761979381,-0.7544038410927472,kathmandu
2008-05-21,,,,,,,,,,,,,,,,,,,,,,16.62,15.18,91.18,7.48,83334.05,0.27,165.82,0.0003,0.4098,-0.002399,13015830.54,31702884.85,2.1615,2.899,212.79,0.6433365204044917,-0.765583517007675,kathmandu
2008-05-22,0.4233256050955413,,,,,,,,,,,,,,,,,,,,,18.08,15.35,84.1,13.08,83392.39,0.38,131.81,0.0003,0.4092,-0.003497,21631320.56,31269284.68,2.162,2.899,391.42,0.6300720909843687,-0.7765366444428655,kathmandu
2008-05-23,,,,,,,,,,,,,,,,,,,,,,17.52,15.99,90.73,12.24,83465.03,0.69,154.59,0.0003,0.4163,-0.002844,14915613.8,31920909.08,2.1624,2.8989,238.3,0.6166212130956382,-0.7872599821916922,kathmandu
2008-05-24,,,,,,,,,,,,,,,,,,,,,,18.22,15.92,86.43,5.8,83355.27,0.59,142.8,0.0002,0.4086,-0.002803,15856031.7,32129188.29,2.1628,2.8988,382.34,0.6029878670694714,-0.7977503570459932,kathmandu
2008-05-25,,,,,,,,,,,,,,,,,,,,,,18.18,16.17,88.03,14.06,83369.35,0.17,71.42,0.0003,0.4162,-0.00341,20278119.92,31921195.85,2.1632,2.8988,332.11,0.5891760872322963,-0.8080046647350754,kathmandu
2008-05-26,0.418829754601227,,,,,,,,,,,,,,,,,,,,,18.66,16.55,87.58,7.52,83450.71,0.4,15.08,0.0003,0.4128,-0.003459,20676247.21,32582277.75,2.1637,2.8987,371.28,0.5751899607119775,-0.8180198708443174,kathmandu
2008-05-27,,,,,,,,,,,,,,,,,,,,,,19.19,16.32,83.46,4.74,83353.17,0.49,9.42,0.0002,0.4055,-0.003778,21892027.02,33094306.69,2.164,2.8986,360.73,0.5610336262283677,-0.8277930117131022,kathmandu
2008-05-28,0.4458818681318681,,,,,,,,,,,,,,,,,,,,,19.49,15.65,78.44,2.23,83183.64,0.35,8.0,0.0001,0.397,-0.003789,22236522.16,31376116.1,2.1644,2.8985,355.59,0.5467112728685939,-0.8373211953118121,kathmandu
2008-05-29,0.3119987533518371,,,,,,,,,,,,,,,,,,,,,21.12,13.93,63.54,0.06,83274.13,0.66,0.89,0.0,0.3745,-0.004434,26137670.7,30251354.58,2.1648,2.8985,564.41,0.5322271388474397,-0.8466016020976267,kathmandu
2008-05-30,0.150113086199196,,,,,,,,,,,,,,,,,,,,,20.88,12.1,57.2,0.26,83328.74,0.69,344.99,0.0,0.3577,-0.004364,25656416.13,29658384.86,2.1652,2.8984,608.36,0.5175855102531889,-0.8556314858488706,kathmandu
2008-05-31,0.4037655455520827,,,,,,,,,,,,,,,,,,,,,20.3,13.38,64.49,0.79,83379.34,0.39,358.2,0.0,0.3481,-0.003983,24247701.56,30569846.45,2.1657,2.8983,540.97,0.5027907197793043,-0.8644081744776648,kathmandu
2008-06-01,0.4163962039297756,,,,,,,,,,,,,,,,,,,,,20.61,13.7,64.57,0.98,83363.66,0.45,345.83,0.0,0.3401,-0.004117,25382079.22,31010222.62,2.1661,2.8983,516.29,0.4878471454423119,-0.8729290708206411,kathmandu
2008-06-02,0.2365882352941176,,,,,,,,,,,,,,,,,,,,,20.09,16.36,79.11,2.36,83480.87,0.65,344.71,0.0001,0.3381,-0.003406,20871509.75,32550641.83,2.1665,2.8982,387.58,0.4727592092862775,-0.881191653407483,kathmandu
2008-06-03,0.348,,,,,,,,,,,,,,,,,,,,,19.99,17.32,84.65,6.19,83579.84,0.75,12.29,0.0002,0.3612,-0.003583,21145266.4,32809444.06,2.1669,2.8981,362.32,0.4575313760742512,-0.8891934772070711,kathmandu
2008-06-04,,,,,,,,,,,,,,,,,,,,,,19.95,17.22,84.31,2.98,83449.35,0.7,11.51,0.0002,0.3659,-0.003464,19550575.19,33365455.99,2.1673,2.8981,343.58,0.442168151967072,-0.8969321743510065,kathmandu
2008-06-05,,,,,,,,,,,,,,,,,,,,,,18.97,17.2,89.51,13.06,83146.33,0.49,80.02,0.0003,0.386,-0.003299,18649235.73,33414851.13,2.1677,2.898,332.4,0.4266740831899246,-0.9044054548343,kathmandu
2008-06-06,,,,,,,,,,,,,,,,,,,,,,18.3,17.32,94.02,29.7,83076.21,0.73,133.18,0.0003,0.4172,-0.002297,10679332.1,34107096.75,2.1681,2.8979,190.94,0.4110537546870351,-0.911611107193024,kathmandu
2008-06-07,,,,,,,,,,,,,,,,,,,,,,18.7,18.04,95.91,20.37,83277.89,0.36,126.93,0.0003,0.4262,-0.002039,10285613.55,34120679.15,2.1685,2.8979,247.02,0.3953117887649151,-0.9185469991587164,kathmandu
2008-06-08,,,,,,,,,,,,,,,,,,,,,,19.73,18.57,93.06,21.34,83387.67,0.41,104.0,0.0003,0.4259,-0.003157,16650769.56,34379979.58,2.1689,2.8978,396.49,0.3794528437245443,-0.925211078289358,kathmandu
2008-06-09,0.3603904702970297,,,,,,,,,,,,,,,,,,,,,20.24,18.74,91.08,16.89,83419.3,0.51,83.97,0.0003,0.4238,-0.003387,17987710.71,34922016.73,2.1694,2.8978,346.74,0.3634816124829063,-0.9316013725767188,kathmandu
2008-06-10,,,,,,,,,,,,,,,,,,,,,,19.91,19.31,96.35,18.72,83379.54,0.4,76.5,0.0003,0.427,-0.002574,12647364.76,35215181.86,2.1698,2.8977,272.61,0.3474028211842774,-0.9377159910299092,kathmandu
2008-06-11,,,,,,,,,,,,,,,,,,,,,,20.35,19.42,94.42,17.27,83311.53,0.49,110.38,0.0003,0.4251,-0.002967,14793405.3,35011518.39,2.1702,2.8976,286.34,0.3312212278016865,-0.9435531242349544,kathmandu
2008-06-12,,,,,,,,,,,,,,,,,,,,,,20.4,19.16,92.62,13.18,83168.97,0.57,98.23,0.0003,0.4249,-0.003003,15258726.85,35012958.15,2.1706,2.8975,302.86,0.3149416207289519,-0.9491110448902284,kathmandu
2008-06-13,,,,,,,,,,,,,,,,,,,,,,20.51,19.57,94.36,22.67,82901.41,0.58,68.62,0.0003,0.427,-0.00293,13944956.5,35633469.05,2.171,2.8975,289.98,0.2985688173637202,-0.9543881083175908,kathmandu
2008-06-14,,,,,,,,,,,,,,,,,,,,,,19.48,19.21,98.3,65.97,82802.06,0.73,143.31,0.0004,0.4282,-0.001065,4233624.25,35641030.91,2.1714,2.8974,207.48,0.2821076626819194,-0.9593827529490744,kathmandu
2008-06-15,,,,,,,,,,,,,,,,,,,,,,19.85,18.74,93.34,8.79,82922.77,0.55,153.27,0.0002,0.4221,-0.001925,9568615.91,33914026.44,2.1718,2.8973,203.39,0.2655630278040559,-0.9640935007889756,kathmandu
2008-06-16,,,,,,,,,,,,,,,,,,,,,,20.83,18.57,86.89,7.65,82864.26,0.35,98.07,0.0002,0.4144,-0.00341,19016348.13,34423928.28,2.1701,2.8967,319.9,0.2489398085537665,-0.9685189578512204,kathmandu
2008-06-17,,,,,,,,,,,,,,,,,,,,,,20.49,19.57,94.46,12.21,82825.03,0.65,32.51,0.0003,0.4232,-0.002771,14305068.29,35225644.73,2.1682,2.8959,265.52,0.2322429240090701,-0.9726578145718654,kathmandu
2008-06-18,,,,,,,,,,,,,,,,,,,,,,20.01,18.47,90.87,11.53,82846.4,0.77,23.99,0.0003,0.4248,-0.002717,12036033.14,35037345.14,2.1664,2.8953,228.23,0.2154773150467301,-0.976508846196619,kathmandu
2008-06-19,,,,,,,,,,,,,,,,,,,,,,18.78,18.4,97.67,56.54,83120.87,0.82,109.81,0.0004,0.4281,-0.0015,5957414.8,35215921.12,2.1645,2.8945,253.33,0.1986479428801711,-0.9800709131432666,kathmandu
2008-06-20,,,,,,,,,,,,,,,,,,,,,,19.05,17.68,91.79,37.45,83247.88,0.79,93.24,0.0003,0.422,-0.001659,7464120.68,34722730.0,2.1627,2.8939,227.84,0.1817597875913753,-0.9833429613388902,kathmandu
2008-06-21,0.537,,,,,,,,,,,,,,,,,,,,,20.02,17.53,85.59,7.59,83165.66,0.95,109.34,0.0002,0.4164,-0.003439,17135418.85,34671651.71,2.1609,2.8931,309.1,0.1648178466571979,-0.9863240225317866,kathmandu
2008-06-22,,,,,,,,,,,,,,,,,,,,,,19.44,18.78,95.98,22.57,83157.94,0.51,78.12,0.0003,0.4266,-0.002033,9756227.13,34978617.68,2.1591,2.8924,219.85,0.1478271334705304,-0.9890132145779884,kathmandu
2008-06-23,,,,,,,,,,,,,,,,,,,,,,19.82,19.1,95.66,19.55,83137.75,0.41,89.92,0.0003,0.4254,-0.002639,13760747.53,34767159.78,2.1572,2.8917,258.69,0.1307926758567592,-0.9914097417023038,kathmandu
2008-06-24,,,,,,,,,,,,,,,,,,,,,,20.36,19.53,94.96,16.94,83168.98,0.48,83.7,0.0003,0.4261,-0.002787,14153043.61,35300433.71,2.1553,2.891,293.22,0.1137195145859496,-0.9935128947338008,kathmandu
2008-06-25,0.4246732394366198,,,,,,,,,,,,,,,,,,,,,20.58,19.64,94.35,11.6,83287.12,0.36,91.53,0.0003,0.4242,-0.002794,13935968.86,35688325.19,2.1534,2.8903,265.2,0.0966127018812031,-0.9953220513156602,kathmandu
2008-06-26,,,,,,,,,,,,,,,,,,,,,,20.42,18.92,91.14,19.46,83227.86,0.46,118.42,0.0003,0.424,-0.001894,8588300.17,34852707.93,2.1516,2.8896,215.22,0.0794772999236209,-0.9968366760893436,kathmandu
2008-06-27,,,,,,,,,,,,,,,,,,,,,,20.57,19.57,94.01,38.58,83233.35,0.39,87.53,0.0003,0.4267,-0.00253,12994654.51,35062590.62,2.1498,2.8889,231.0,0.062318379354325,-0.998056320853012,kathmandu
2008-06-28,,,,,,,,,,,,,,,,,,,,,,19.9,19.2,95.77,22.04,83143.51,0.39,96.76,0.0003,0.4268,-0.001962,9185934.18,35186852.81,2.148,2.8882,225.23,0.0451410177739719,-0.998980624694158,kathmandu
2008-06-29,,,,,,,,,,,,,,,,,,,,,,19.4,18.63,95.32,41.85,83044.43,0.43,93.35,0.0004,0.4273,-0.001325,6179791.81,34782064.06,2.1461,2.8875,115.78,0.0279502982402103,-0.999609314096404,kathmandu
2008-06-30,,,,,,,,,,,,,,,,,,,,,,19.63,19.0,96.12,26.33,83091.91,0.48,110.05,0.0004,0.4274,-0.00197,9697803.19,34998677.47,2.1443,2.8868,241.41,0.0107513077635219,-0.9999422030204416,kathmandu
2008-07-01,,,,,,,,,,,,,,,,,,,,,,20.13,19.13,93.99,56.0,83110.53,0.55,109.08,0.0003,0.4267,-0.002369,11929266.54,35092766.09,2.1424,2.886,256.97,-0.0064508641981051,-0.9999791929590824,kathmandu
2008-07-02,,,,,,,,,,,,,,,,,,,,,,19.74,19.14,96.34,30.94,83142.02,0.69,133.58,0.0003,0.427,-0.001691,7626980.27,35642506.87,2.1406,2.8853,231.36,-0.0236511272452315,-0.9997202729664084,kathmandu
2008-07-03,,,,,,,,,,,,,,,,,,,,,,20.36,19.04,92.14,9.5,83132.31,0.91,139.62,0.0003,0.4236,-0.002701,13209855.42,35193893.16,2.1388,2.8846,299.92,-0.0408443915432961,-0.9991655196610107,kathmandu
2008-07-04,,,,,,,,,,,,,,,,,,,,,,20.29,19.36,94.41,20.28,83080.26,0.9,126.15,0.0003,0.4264,-0.002426,11677553.81,35204633.85,2.1369,2.8839,406.73,-0.0580255693287803,-0.9983150972033183,kathmandu
2008-07-05,0.3675967443091583,,,,,,,,,,,,,,,,,,,,,20.24,19.04,92.81,26.41,83066.83,0.67,125.13,0.0003,0.4266,-0.002388,10766000.94,35524334.7,2.1351,2.8833,268.97,-0.0751895764147585,-0.9971692572470178,kathmandu
2008-07-06,0.355520022246941,,,,,,,,,,,,,,,,,,,,,20.25,18.66,90.59,13.05,83132.97,0.41,99.37,0.0003,0.4255,-0.002973,15557634.18,34229151.35,2.1332,2.8825,230.21,-0.0923313336953912,-0.9957283388645872,kathmandu
2008-07-07,,,,,,,,,,,,,,,,,,,,,,20.84,18.41,85.97,11.43,83071.45,0.5,23.35,0.0003,0.4224,-0.003724,20784829.93,33654674.92,2.1314,2.8818,321.23,-0.1094457686489155,-0.993992768446958,kathmandu
2008-07-08,0.2621109121909633,,,,,,,,,,,,,,,,,,,,,21.36,18.9,85.88,8.37,83123.64,0.57,46.49,0.0003,0.4196,-0.003595,20696732.94,33765640.69,2.1295,2.8811,368.85,-0.1265278168386831,-0.9919630595773395,kathmandu
2008-07-09,0.3808346456692913,,,,,,,,,,,,,,,,,,,,,20.94,19.04,88.89,12.78,83323.71,0.48,73.75,0.0003,0.4209,-0.003298,18261905.82,34608029.57,2.1277,2.8804,316.81,-0.1435724234118113,-0.9896398128792412,kathmandu
2008-07-10,,,,,,,,,,,,,,,,,,,,,,20.78,18.94,89.21,20.65,83341.65,0.62,102.43,0.0003,0.423,-0.003502,18525289.77,34669745.86,2.1258,2.8796,364.31,-0.1605745445949937,-0.9870237158387384,kathmandu
2008-07-11,,,,,,,,,,,,,,,,,,,,,,20.17,18.94,92.65,22.42,83113.03,0.73,74.69,0.0003,0.4256,-0.003016,15430358.62,35179129.48,2.124,2.879,302.43,-0.1775291491870349,-0.984115542601034,kathmandu
2008-07-12,,,,,,,,,,,,,,,,,,,,,,20.1,18.99,93.36,13.99,83030.73,0.79,49.16,0.0003,0.4253,-0.002762,13278288.83,35312188.27,2.1222,2.8783,222.6,-0.1944312200476619,-0.9809161537413774,kathmandu
2008-07-13,,,,,,,,,,,,,,,,,,,,,,19.8,19.26,96.73,40.71,83139.07,0.77,68.67,0.0003,0.4273,-0.001994,9207132.65,35425634.65,2.1203,2.8776,239.75,-0.2112757555821793,-0.9774264960104057,kathmandu
2008-07-14,,,,,,,,,,,,,,,,,,,,,,19.79,19.14,96.04,99.15,83182.46,0.79,100.4,0.0004,0.4287,-0.001888,8141156.88,35759495.12,2.1184,2.8768,235.14,-0.2280577712215198,-0.9736476020539838,kathmandu
2008-07-15,,,,,,,,,,,,,,,,,,,,,,19.54,18.67,94.71,80.46,83030.13,0.75,119.2,0.0003,0.4273,-0.001446,6711383.47,34743391.09,2.1166,2.8761,197.63,-0.2447723008972595,-0.9695805901076308,kathmandu
2008-07-16,,,,,,,,,,,,,,,,,,,,,,19.26,18.37,94.58,44.17,82990.07,0.17,131.21,0.0004,0.4274,-0.001016,4667087.54,34711099.78,2.1211,2.8776,118.6,-0.2614143985111562,-0.965226663665613,kathmandu
2008-07-17,,,,,,,,,,,,,,,,,,,,,,19.92,19.33,96.41,29.49,83070.8,0.52,97.65,0.0004,0.4279,-0.001832,8921194.45,35568357.97,2.1259,2.8792,188.69,-0.2779791393987801,-0.9605871111248128,kathmandu
2008-07-18,,,,,,,,,,,,,,,,,,,,,,20.31,19.63,95.9,29.72,83163.86,0.54,93.53,0.0003,0.4279,-0.002186,10831104.2,35491488.49,2.1307,2.8807,248.25,-0.2944616217868012,-0.9556633054034704,kathmandu
2008-07-19,,,,,,,,,,,,,,,,,,,,,,19.92,19.32,96.37,34.26,83176.55,0.67,93.47,0.0004,0.4277,-0.001821,8232072.28,35360211.7,2.1355,2.8822,213.95,-0.3108569682435036,-0.9504567035349152,kathmandu
2008-07-20,,,,,,,,,,,,,,,,,,,,,,19.36,18.76,96.34,40.04,83274.84,0.72,124.11,0.0004,0.4275,-0.00141,6018565.1,35210033.52,2.1402,2.8838,221.65,-0.3271603271220951,-0.9449688462364056,kathmandu
2008-07-21,,,,,,,,,,,,,,,,,,,,,,20.09,18.79,92.22,13.55,83211.85,0.79,107.68,0.0003,0.4258,-0.002723,13531695.79,35241256.97,2.145,2.8853,285.62,-0.343366873996388,-0.939201357453208,kathmandu
2008-07-22,,,,,,,,,,,,,,,,,,,,,,19.85,18.95,94.56,13.68,83089.45,0.72,119.38,0.0003,0.4265,-0.002052,9177158.57,35390672.01,2.1498,2.8869,274.21,-0.3594718130884232,-0.9331559438780432,kathmandu
2008-07-23,,,,,,,,,,,,,,,,,,,,,,20.08,19.22,94.83,38.59,83058.22,1.05,152.14,0.0004,0.4273,-0.002148,9725567.17,35138352.9,2.1546,2.8884,320.82,-0.3754703786876202,-0.9268343944460494,kathmandu
2008-07-24,,,,,,,,,,,,,,,,,,,,,,19.87,18.73,93.12,26.92,83045.92,0.84,128.66,0.0003,0.4263,-0.002389,10687726.94,35169437.05,2.1594,2.8899,203.86,-0.3913578365610259,-0.9202385798054076,kathmandu
2008-07-25,,,,,,,,,,,,,,,,,,,,,,19.85,19.13,95.62,47.9,82969.3,0.75,132.64,0.0004,0.4266,-0.002033,9887669.22,34914038.39,2.1641,2.8915,287.71,-0.4071294853542516,-0.9133704517637858,kathmandu
2008-07-26,,,,,,,,,,,,,,,,,,,,,,20.22,19.15,93.56,13.78,83121.16,0.61,118.89,0.0003,0.4255,-0.002584,13057290.84,35034535.02,2.1689,2.893,263.31,-0.4227806579826773,-0.9062320427107696,kathmandu
2008-07-27,,,,,,,,,,,,,,,,,,,,,,20.28,19.09,92.88,26.25,83222.62,0.4,83.27,0.0003,0.4273,-0.002486,12253435.22,35198248.84,2.1736,2.8946,330.76,-0.4383067230125192,-0.898825465016444,kathmandu
2008-07-28,,,,,,,,,,,,,,,,,,,,,,20.87,18.82,88.1,13.88,83177.27,0.34,79.03,0.0003,0.4228,-0.003263,18182734.87,34166001.73,2.1784,2.8962,299.22,-0.4537030860313442,-0.8911529104063088,kathmandu
2008-07-29,,,,,,,,,,,,,,,,,,,,,,20.86,18.79,87.94,12.34,83197.77,0.69,111.56,0.0003,0.4223,-0.003425,17503031.77,34759663.31,2.1832,2.8977,295.85,-0.4689651910076318,-0.8832166493127127,kathmandu
