date,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos
2000-01-01,9.14,4.71,73.84,0.26,84042.63,0.25,314.35,0.0,0.2571,-0.001251,13104971.33,24650187.23,1.9724,2.8362,295.16,0.017201575418260506,0.9998520419557735
2000-01-02,9.77,4.33,68.9,0.23,83999.53,0.3,331.5,0.0,0.254,-0.001359,13750186.4,24533654.18,1.9706,2.8356,255.59,0.03439806061360801,0.9994082116062598
2000-01-03,9.71,4.81,71.52,0.04,83822.3,0.33,347.07,0.0,0.2501,-0.001246,13001826.8,24562939.15,1.9687,2.8349,296.55,0.051584366869408364,0.9986686402879997
2000-01-04,9.64,4.15,68.63,0.03,83874.72,0.41,10.16,0.0,0.2457,-0.001418,15010442.78,23707065.97,1.9669,2.8343,279.85,0.06875540848113941,0.9976335468520451
2000-01-05,9.7,4.59,70.51,0.03,83829.81,0.53,21.45,0.0,0.2415,-0.0014,15224318.87,23799658.38,1.965,2.8337,247.16,0.08590610426133272,0.9963032375991965
2000-01-06,9.04,6.51,84.18,0.72,83713.89,0.45,32.0,0.0001,0.2423,-0.001211,14445086.02,24571706.81,1.9631,2.833,245.61,0.10303137904317879,0.9946781061893646
2000-01-07,8.98,4.27,72.34,0.04,83773.42,0.36,21.42,0.0,0.2414,-0.001367,14469289.0,24446555.04,1.9613,2.8324,289.37,0.1201261651823505,0.9927586335250793
2000-01-08,8.32,4.3,75.81,0.09,83692.0,0.53,40.52,0.0,0.2393,-0.000946,10059050.5,26070573.89,1.9594,2.8317,227.99,0.13718540405660057,0.9905453876091833
2000-01-09,8.36,4.72,77.87,0.08,83666.2,0.62,43.26,0.0,0.2373,-0.00104,11462164.56,25672392.9,1.9577,2.8311,274.73,0.1542040475626894,0.988039023376751
2000-01-10,9.09,5.4,77.69,0.0,83691.47,0.53,22.82,0.0,0.2343,-0.001231,14446235.35,24376294.73,1.9558,2.8304,287.86,0.17117705961019986,0.985240282501282
2000-01-11,10.06,5.39,72.75,0.0,83803.91,0.49,8.36,0.0,0.2308,-0.001316,14377943.75,24207772.29,1.9539,2.8298,272.48,0.18809941761179758,0.9821499931752291
2000-01-12,11.66,6.77,71.93,0.16,83788.54,0.62,20.9,0.0,0.2271,-0.001466,16025253.53,25726518.08,1.9521,2.8292,269.11,0.20496611396949532,0.9787690698649216
2000-01-13,10.11,5.95,75.37,1.25,83642.92,0.35,343.2,0.0001,0.2323,-0.001361,12077466.98,26373594.94,1.9503,2.8285,208.36,0.22177215755648186,0.975098513039961
2000-01-14,9.1,4.1,70.94,1.27,83568.13,0.42,331.25,0.0,0.2418,-0.001519,13942233.95,24283009.81,1.9484,2.8279,349.63,0.23851257519407648,0.9711394088771653
2000-01-15,9.89,2.02,58.05,0.03,83705.91,0.47,22.92,0.0,0.239,-0.001601,16535643.93,23109921.36,1.9466,2.8273,427.21,0.2551824131233728,0.9668929289391521
2000-01-16,9.11,1.18,57.6,0.05,83825.69,0.71,350.12,0.0,0.2331,-0.001473,16208492.63,22589294.73,1.9488,2.8279,386.61,0.2717767384711357,0.9623603298276545
2000-01-17,8.91,1.75,60.85,0.0,83834.14,0.67,0.31,0.0,0.2276,-0.001485,16870519.92,22269620.26,1.9512,2.8286,329.57,0.2882906407095177,0.9575429528116719
2000-01-18,9.33,4.3,70.82,0.0,83850.55,0.55,48.4,0.0,0.2231,-0.001359,16420026.1,23369528.89,1.9536,2.8293,228.36,0.3047192331091634,0.9524422234305676
2000-01-19,9.4,4.95,73.77,0.09,83531.87,0.46,58.96,0.0,0.2199,-0.001186,14048140.69,24549374.33,1.956,2.83,280.98,0.321057654185271,0.9470596510722283
2000-01-20,8.56,5.24,79.61,0.42,83331.19,0.93,76.56,0.0,0.2189,-0.000981,11183365.63,27693528.94,1.9585,2.8307,374.43,0.3373010691361842,0.9413968285264122
2000-01-21,7.78,5.64,86.33,1.52,83790.64,0.89,77.48,0.0002,0.2294,-0.000696,3920610.54,29226770.93,1.961,2.8314,231.4,0.3534446712740877,0.9354554315134164
2000-01-22,7.53,4.7,82.29,4.25,83781.52,0.26,56.93,0.0002,0.2563,-0.001314,11323059.76,25776462.36,1.9633,2.832,345.47,0.3694836834473831,0.9292372181882051
2000-01-23,7.52,4.06,78.7,1.36,83767.37,0.34,23.25,0.0001,0.2702,-0.001422,12427627.88,26388375.45,1.9658,2.8327,291.49,0.38541335945432564,0.9227440286201427
2000-01-24,7.77,4.18,78.03,0.64,83983.35,0.56,34.58,0.0001,0.2662,-0.001072,9034634.9,27112973.5,1.9681,2.8334,390.45,0.4012289854475009,0.9159777842484877
2000-01-25,8.26,4.27,75.97,0.38,84137.24,0.71,34.13,0.0,0.2604,-0.001296,12871263.12,24851706.56,1.9706,2.8341,287.78,0.4169258813287287,0.908940487313808
2000-01-26,9.13,4.14,70.95,0.08,84112.27,0.64,355.5,0.0,0.2518,-0.001485,16500336.99,23597892.0,1.9731,2.8347,347.47,0.4324994021339788,0.901634220265486
2000-01-27,8.35,1.07,60.13,0.76,83971.15,0.63,328.02,0.0,0.2484,-0.001607,16385989.57,22873175.46,1.9754,2.8354,450.39,0.44794493940789115,0.8940611451454876
2000-01-28,7.82,1.17,62.81,1.77,83751.33,0.36,356.58,0.0001,0.2493,-0.001542,15832077.08,23750586.67,1.9779,2.8362,410.61,0.4632579225674917,0.88622350294858
2000-01-29,7.31,3.66,77.62,1.41,83724.31,0.31,15.04,0.0002,0.2571,-0.001474,14314084.25,25044491.15,1.9803,2.8368,355.2,0.4784338202547012,0.8781236129591848
2000-01-30,8.44,5.01,79.02,0.11,84003.35,0.54,60.15,0.0001,0.2549,-0.001396,13884189.17,26159086.85,1.9828,2.8375,371.7,0.49346814167723735,0.8697638720650646
2000-01-31,8.33,4.66,77.73,0.43,84045.88,0.65,90.52,0.0,0.2524,-0.000823,7536329.59,27848463.59,1.9852,2.8382,296.19,0.5083564379375122,0.8611467540480452
2000-02-01,7.8,4.95,82.18,20.12,83820.66,0.46,153.13,0.0003,0.3203,-0.001348,11715280.99,26557710.42,1.9876,2.8388,248.4,0.5230943033491326,0.8522748088519838
2000-02-02,7.59,5.04,83.84,3.35,83828.73,0.41,20.81,0.0001,0.3723,-0.001727,14746518.37,25874412.38,1.99,2.8395,391.9,0.5376773767406141,0.8431506618282
2000-02-03,8.54,3.65,71.38,0.01,83878.07,0.62,357.22,0.0,0.3407,-0.001913,17665321.0,23309033.05,1.9924,2.8402,364.82,0.5521013427459208,0.8337770129585915
2000-02-04,8.86,4.65,74.87,0.0,83720.66,0.54,29.44,0.0,0.3244,-0.001727,16856405.89,23862822.12,1.9948,2.8409,361.62,0.5663619330814524,0.8241566360566663
2000-02-05,7.87,5.03,82.2,11.26,83691.88,0.41,209.97,0.0003,0.354,-0.0012,8258843.13,27048185.16,1.9972,2.8416,154.06,0.580454927809098,0.8142923779467267
2000-02-06,8.2,5.52,83.24,6.29,83707.37,0.37,60.14,0.0002,0.3909,-0.001837,12814249.21,26427207.33,1.9997,2.8423,316.08,0.5943761565849831,0.804187157621448
2000-02-07,7.5,3.49,75.74,0.78,83647.34,0.43,352.73,0.0001,0.3648,-0.001874,15263367.69,24906515.88,2.0021,2.8429,333.91,0.6081214998935418,0.7938439653781019
2000-02-08,7.96,4.65,79.61,0.57,83601.36,0.65,25.99,0.0001,0.3517,-0.00155,13440938.32,25969819.97,2.0045,2.8436,354.92,0.6216868902665479,0.7832658619336791
2000-02-09,8.06,4.18,76.53,0.46,83568.11,0.67,359.77,0.0001,0.3403,-0.001942,17432842.34,24791002.56,2.0069,2.8442,401.12,0.6350683134867438,0.7724559775191742
2000-02-10,8.31,4.13,74.96,0.09,83690.56,0.65,33.6,0.0,0.3296,-0.001855,17125095.97,24250829.55,2.0093,2.845,386.35,0.6482618097757122,0.7614175109532997
2000-02-11,9.17,4.63,73.26,5.8,83688.16,0.49,61.91,0.0001,0.3323,-0.001908,16647549.49,26478085.23,2.0118,2.8456,382.34,0.6612634749656386,0.7501537286959042
2000-02-12,8.74,5.07,77.76,1.51,83792.34,0.38,35.93,0.0002,0.3585,-0.001338,9235755.21,26160790.32,2.0142,2.8463,309.5,0.6740694616546161,0.7386679638813748
2000-02-13,9.55,5.77,77.28,0.77,83777.71,0.76,44.48,0.0001,0.3429,-0.001793,15917443.1,25677151.27,2.0166,2.847,390.23,0.6866759803451553,0.726963615332308
2000-02-14,9.24,3.76,68.6,0.05,83766.38,0.54,36.74,0.0001,0.3325,-0.002029,16351906.25,24208808.95,2.0191,2.8477,357.96,0.6990793005655562,0.7150441465537444
2000-02-15,10.34,4.95,69.28,0.01,83770.8,0.72,29.67,0.0,0.3194,-0.002221,20116643.38,24335973.65,2.0215,2.8484,354.65,0.7112757519738152,0.7029130847082615
2000-02-16,10.42,5.82,73.17,1.04,83665.02,0.66,62.87,0.0001,0.3117,-0.002001,17105762.67,25927841.9,2.0223,2.8487,396.09,0.7232617254437388,0.6905740195722293
2000-02-17,8.64,3.73,71.28,5.7,83460.62,0.4,67.01,0.0003,0.337,-0.002111,15480732.48,25640760.25,2.0229,2.849,347.13,0.7350336741329413,0.6780306024735382
2000-02-18,8.11,1.91,64.98,1.47,83509.27,0.45,20.92,0.0001,0.346,-0.002219,17688681.26,24304019.03,2.0235,2.8494,482.17,0.746588114532413,0.6652865452111116
2000-02-19,8.26,-2.34,47.2,0.2,83527.58,0.62,358.31,0.0,0.3308,-0.002183,18840623.87,22237326.09,2.0242,2.8497,636.15,0.7579216274973472,0.6523456189565257
2000-02-20,8.2,-3.53,43.4,0.43,83566.46,0.55,350.06,0.0,0.3186,-0.002257,20090573.37,21549975.71,2.0249,2.8501,648.07,0.7690308592589181,0.6392116531380588
2000-02-21,9.08,-1.71,46.77,0.05,83749.79,0.7,347.79,0.0,0.3075,-0.002169,19703329.95,22486560.74,2.0256,2.8503,597.81,0.7799125224167177,0.6258885343075018
2000-02-22,9.5,-0.67,49.08,0.01,83800.81,0.9,329.85,0.0,0.2966,-0.002259,20451345.57,22747962.32,2.0262,2.8507,542.73,0.7905633969115482,0.612380204990065
2000-02-23,10.08,-1.61,44.06,0.0,83752.99,0.57,359.13,0.0,0.2864,-0.002393,21468954.65,22039589.63,2.0268,2.851,468.0,0.8009803309782905,0.5986906625177214
2000-02-24,10.26,0.62,51.21,0.0,83677.8,0.69,23.33,0.0,0.2771,-0.002329,21633246.81,22748068.55,2.0275,2.8513,497.5,0.8111602420785621,0.5848239578463322
2000-02-25,9.38,2.24,61.03,1.31,83503.83,0.73,53.6,0.0,0.2777,-0.002195,20590722.8,23577290.53,2.0282,2.8517,512.9,0.8211001178128892,0.5707841943569036
2000-02-26,8.03,0.55,59.24,0.68,83455.15,0.5,47.17,0.0,0.2775,-0.002007,19001858.12,23522408.59,2.0288,2.852,550.72,0.8307970168121247,0.5565755266413303
2000-02-27,7.83,1.71,65.24,0.74,83580.0,0.25,357.57,0.0001,0.2739,-0.001733,16383372.8,25181164.75,2.0295,2.8523,458.91,0.8402480696078469,0.5422021592729844
2000-02-28,7.01,2.75,74.31,1.49,83715.08,0.28,244.49,0.0001,0.2779,-0.001592,13300087.17,25814170.96,2.0301,2.8527,423.83,0.8494504794814806,0.527668345562516
2000-02-29,8.7,2.99,67.38,0.54,83688.87,0.22,222.9,0.0001,0.2759,-0.001611,14886183.64,26717844.65,2.0308,2.853,421.64,0.8584015232918917,0.512978386299228
2000-03-01,8.11,4.61,78.56,3.15,83516.67,0.37,220.18,0.0002,0.29,-0.001375,8479981.7,28361131.21,2.0315,2.8534,253.33,0.8670985522812081,0.4981366284784055
2000-03-02,8.75,4.76,76.01,4.6,83452.09,0.49,303.06,0.0002,0.3125,-0.001978,14894266.38,26214244.28,2.0321,2.8536,336.85,0.8755389928586302,0.4831474640149687
2000-03-03,10.04,3.04,61.77,0.02,83543.52,0.61,311.13,0.0,0.3071,-0.002111,17190566.71,25427769.52,2.0328,2.854,583.44,0.8837203473619977,0.4680153284438345
2000-03-04,12.22,1.54,48.06,0.0,83700.47,0.57,330.71,0.0,0.2894,-0.002584,22299759.45,23921826.85,2.0334,2.8543,556.95,0.8916401947968874,0.45274469960737107
2000-03-05,11.54,2.19,52.65,0.69,83627.4,0.79,299.55,0.0,0.2804,-0.002295,19488629.67,24535606.89,2.0341,2.8547,552.46,0.8992961915530253,0.4373400963303323
2000-03-06,13.07,3.97,53.97,0.08,83635.22,0.55,4.53,0.0,0.2704,-0.002434,21032093.21,25056974.77,2.0347,2.855,561.04,0.9066860720977985,0.4218060770826634
2000-03-07,13.04,3.05,50.7,0.41,83688.7,0.51,331.64,0.0,0.2606,-0.002628,22371950.9,24903704.63,2.0354,2.8553,589.89,0.9138076496466615,0.4061472386305789
2000-03-08,12.33,0.66,44.8,0.49,83370.02,0.44,16.61,0.0,0.2545,-0.002372,19695523.42,25219826.28,2.0361,2.8556,931.2,0.9206588168102428,0.3903682146763026
2000-03-09,11.47,1.26,49.49,0.12,83245.13,0.52,359.91,0.0,0.2471,-0.002185,19594041.8,25533856.89,2.0367,2.856,788.69,0.9272375462179537,0.374473674486883
2000-03-10,11.07,3.4,59.19,0.38,83384.54,0.09,336.01,0.0,0.2416,-0.001859,17265912.34,26361067.51,2.0374,2.8563,540.95,0.9335418911179212,0.35846832151248087
2000-03-11,11.4,4.66,63.28,1.43,83490.97,0.39,287.65,0.0001,0.2442,-0.002158,19576808.68,25569047.29,2.038,2.8567,532.94,0.9395699859530622,0.342356891994542
2000-03-12,11.79,3.49,56.8,3.28,83373.83,0.32,304.14,0.0001,0.2523,-0.002359,20205401.56,26113965.94,2.0387,2.8569,539.97,0.945320046913132,0.3261441535642696
2000-03-13,10.32,6.22,75.71,14.85,83443.67,0.36,197.01,0.0003,0.3285,-0.002156,14243619.4,27680106.38,2.0394,2.8572,271.91,0.9507903724625832,0.3098349038318025
2000-03-14,10.16,6.85,79.9,5.5,83541.66,0.36,337.67,0.0002,0.3717,-0.002484,18974067.08,26108019.44,2.04,2.8576,356.99,0.9559793438440766,0.2934339689665273
2000-03-15,11.85,3.82,57.9,0.44,83440.83,0.68,356.99,0.0001,0.3418,-0.002788,21771388.8,24855377.77,2.0407,2.8579,612.19,0.9608854255574977,0.27694620226893646
2000-03-16,12.33,4.42,58.48,0.05,83391.94,0.56,13.97,0.0,0.3199,-0.002462,19822689.36,26348469.32,2.0418,2.8582,638.49,0.9655071658143364,0.2603764827344581
2000-03-17,12.61,5.03,59.93,0.52,83452.66,0.49,339.44,0.0,0.3061,-0.002619,21349001.59,25519829.52,2.0429,2.8585,556.31,0.969843196967294,0.24372971360968387
2000-03-18,12.87,3.89,54.41,0.45,83634.98,0.77,322.2,0.0,0.2954,-0.002735,22235086.87,25420968.19,2.044,2.8588,635.56,0.9738922359149924,0.22701082094141847
2000-03-19,13.58,2.01,45.48,0.57,83629.38,0.57,8.24,0.0,0.2853,-0.002888,23086635.14,24728853.88,2.0451,2.8591,723.09,0.9776530844816641,0.2102247521189836
2000-03-20,14.0,1.18,41.7,0.04,83668.59,0.54,31.07,0.0,0.2729,-0.002866,23280066.15,24473245.24,2.0462,2.8593,746.82,0.981124629771712,0.19337647441020586
2000-03-21,13.87,2.24,45.37,0.7,83849.83,0.22,350.6,0.0001,0.2635,-0.002827,23307193.69,24982948.06,2.0473,2.8596,704.06,0.984305844499033,0.17647097349152166
2000-03-22,14.94,2.33,42.61,0.63,83920.29,0.61,278.1,0.0,0.2558,-0.00302,23975415.57,26037799.48,2.0484,2.8599,657.07,0.9871957872910085,0.15951325197263655
2000-03-23,10.94,7.76,80.77,30.09,83994.78,0.66,202.07,0.0003,0.3659,-0.00228,12393361.0,28580385.87,2.0496,2.8602,230.03,0.9897936029670716,0.14250832791617088
2000-03-24,11.55,6.05,68.99,3.03,83953.27,0.1,340.16,0.0002,0.3835,-0.00296,21596147.49,24982957.86,2.0507,2.8605,426.15,0.992098522791769,0.12546123335273648
2000-03-25,14.5,4.26,50.21,0.34,84001.23,0.61,328.25,0.0,0.3577,-0.003422,25129610.26,25067088.3,2.0518,2.8608,560.58,0.9941098647022418,0.10837701279187609
2000-03-26,15.79,3.98,45.33,0.2,84091.18,0.12,317.13,0.0,0.3374,-0.003091,23124452.4,25935262.89,2.0529,2.861,541.03,0.9958270335100595,0.09126072172931188
2000-03-27,14.57,5.3,53.76,1.13,84120.42,0.71,223.1,0.0,0.33,-0.002689,20604590.21,26002512.87,2.0539,2.8613,396.44,0.9972495210773451,0.07411742515094437
2000-03-28,15.42,4.74,48.96,0.31,84075.91,0.77,225.32,0.0,0.3168,-0.003348,24011075.35,26215106.69,2.0551,2.8616,658.23,0.998376906467142,0.056952196034039754
2000-03-29,16.68,5.23,46.73,0.0,84038.29,0.54,269.4,0.0,0.301,-0.003321,24282759.7,26356626.26,2.0561,2.8619,693.59,0.9992088560679753,0.03977011384605572
2000-03-30,17.54,7.7,52.45,0.0,83803.0,0.67,302.13,0.0,0.2866,-0.003244,23873865.37,27388685.49,2.0574,2.8622,614.71,0.9997451236925734,0.022576263041545485
2000-03-31,19.0,9.92,55.6,0.01,83647.53,0.56,4.29,0.0,0.2737,-0.00328,24359590.5,28852675.27,2.0584,2.8625,574.06,0.9999855506507186,0.005375731557583884
2000-04-01,18.26,9.72,57.46,0.05,83448.6,0.68,309.84,0.0,0.2617,-0.003281,23736464.75,28361969.01,2.0595,2.8627,634.48,0.9999300657962057,-0.011826390691832589
2000-04-02,19.82,7.68,45.41,0.0,83259.45,0.6,0.18,0.0,0.2491,-0.00352,26266029.05,27639572.43,2.0606,2.8631,704.06,0.9995786855478958,-0.029025013321975237
2000-04-03,19.14,7.31,46.22,0.55,83457.78,0.43,13.18,0.0,0.2406,-0.003342,25451184.3,27666958.01,2.0617,2.8634,693.5,0.9989315138848577,-0.046215046983708354
2000-04-04,18.5,5.22,41.64,0.0,83431.88,0.68,315.27,0.0,0.2311,-0.00337,25801155.04,26929330.06,2.0629,2.8636,832.6,0.9979887423155984,-0.06339140486951038
2000-04-05,18.61,4.3,38.78,0.0,83358.47,0.55,308.86,0.0,0.2204,-0.003198,25474439.63,26618252.2,2.0639,2.8639,875.7,0.9967506498213929,-0.08054900421874167
2000-04-06,18.57,3.57,36.94,0.0,83447.19,0.2,344.56,0.0,0.2106,-0.00322,26909976.95,26270710.84,2.065,2.8641,949.13,0.9952176027737294,-0.09768276782171598
2000-04-07,18.93,2.58,33.68,0.0,83689.25,0.32,37.72,0.0,0.2019,-0.003129,27008155.07,26280068.03,2.0662,2.8644,843.1,0.9933900548258936,-0.11478762552212701
2000-04-08,19.25,4.98,39.08,0.0,83501.46,0.12,349.91,0.0,0.1941,-0.003047,27058989.62,27107397.43,2.0673,2.8648,838.57,0.9912685467787256,-0.13185851571739118
2000-04-09,17.67,3.49,38.86,1.61,83486.66,0.67,266.48,0.0,0.2,-0.002646,22247015.04,26916771.83,2.0684,2.865,936.2,0.9888537064205885,-0.1488903868564548
2000-04-10,17.15,3.57,40.41,0.51,83547.63,0.41,216.54,0.0001,0.1992,-0.002743,23484712.26,26950739.79,2.0695,2.8653,917.59,0.986146248341595,-0.16587819893463143
2000-04-11,17.74,3.62,39.06,0.08,83669.74,0.62,255.18,0.0,0.193,-0.002867,25255651.08,26470689.77,2.0706,2.8655,853.93,0.9831469737221499,-0.1828169249850199
2000-04-12,18.75,6.6,45.09,0.04,83664.43,0.47,358.26,0.0,0.1855,-0.002686,25922449.96,27742046.15,2.0717,2.8659,715.3,0.9798567700958665,-0.1997015525660636
2000-04-13,17.57,10.36,62.65,1.89,83497.17,0.33,1.55,0.0001,0.1875,-0.002257,21355848.46,29350495.75,2.0728,2.8662,533.57,0.9762766110869321,-0.21652708524481437
2000-04-14,16.78,12.14,74.09,8.51,83467.3,0.09,246.64,0.0002,0.2431,-0.002694,21017214.95,29716871.81,2.074,2.8664,413.82,0.9724075561219968,-0.23328854407545518
2000-04-15,15.95,12.29,78.87,20.41,83611.03,0.31,115.64,0.0003,0.3541,-0.002996,17782362.6,29582863.48,2.075,2.8667,324.46,0.9682507501166718,-0.2499809690726521
2000-04-16,16.15,11.77,75.24,6.54,83629.57,0.12,297.06,0.0001,0.3705,-0.003064,20377148.11,29112671.71,2.0778,2.8678,406.27,0.9638074231367307,-0.26659942067929354
2000-04-17,15.52,11.04,74.66,4.77,83548.17,0.33,267.54,0.0001,0.3589,-0.002948,20386014.83,28517210.51,2.0807,2.8688,373.9,0.9590788900341131,-0.28313898122818354
2000-04-18,17.26,11.6,69.39,0.85,83672.04,0.22,350.57,0.0001,0.3386,-0.003236,23119474.02,29138824.26,2.0834,2.87,434.9,0.9540665500578387,-0.2995947563972602
2000-04-19,16.55,12.74,78.23,6.96,83689.45,0.14,289.9,0.0002,0.3533,-0.002856,19725566.6,29876241.42,2.0862,2.871,317.8,0.9487718864399473,-0.31596187665790293
2000-04-20,16.53,13.34,81.46,5.71,83529.66,0.12,127.47,0.0002,0.3657,-0.002917,19447060.73,30497850.93,2.089,2.8721,336.12,0.9431964659565866,-0.33223549871590435
2000-04-21,16.55,13.44,81.89,6.24,83518.6,0.25,339.61,0.0002,0.3757,-0.002869,17358318.32,30417804.09,2.0918,2.8733,286.47,0.9373419384643772,-0.3484108069446808
2000-04-22,17.66,13.96,78.94,2.39,83577.23,0.47,341.2,0.0001,0.3639,-0.003189,21516882.7,30355155.15,2.0946,2.8743,387.19,0.9312100364121947,-0.3644830148102912
2000-04-23,19.01,11.64,62.29,6.81,83478.0,0.32,18.67,0.0001,0.3623,-0.003587,23858737.59,30290375.81,2.0974,2.8754,620.89,0.9248025743285089,-0.38044736628785164
2000-04-24,16.02,12.75,80.95,13.96,83289.04,0.18,87.57,0.0003,0.398,-0.003272,20365413.77,30403403.28,2.1002,2.8765,331.75,0.9181214482844364,-0.39629913726891813
2000-04-25,15.51,13.11,85.59,9.55,83157.18,0.25,138.32,0.0002,0.4012,-0.003084,20102407.63,29961396.78,2.103,2.8776,369.87,0.9111686353326631,-0.41203363695942635
2000-04-26,17.27,12.96,75.79,1.99,83326.46,0.53,87.58,0.0001,0.3799,-0.003342,20762050.02,31683721.85,2.1058,2.8786,452.84,0.9039461929224011,-0.42764620926777464
2000-04-27,16.18,14.68,90.83,20.96,83281.72,0.34,66.56,0.0003,0.4074,-0.002832,15018580.83,31773138.09,2.1086,2.8798,300.88,0.8964562582905575,-0.44313223418263453
2000-04-28,16.47,14.81,89.93,20.52,83254.11,0.21,38.67,0.0003,0.4174,-0.003239,19682530.97,31334630.62,2.1113,2.8808,350.65,0.8887010478292915,-0.45848712914008766
2000-04-29,18.36,11.38,63.77,1.99,83444.08,0.4,334.9,0.0001,0.4003,-0.00381,23554929.45,29182152.02,2.1142,2.8819,499.97,0.8806828564301475,-0.47370635037968
2000-04-30,18.16,11.92,66.91,0.8,83474.92,0.78,324.58,0.0,0.38,-0.003825,24452602.06,29443849.77,2.117,2.8831,483.13,0.8724040568049612,-0.48878539428899265
2000-05-01,18.54,11.43,63.27,2.08,83426.55,0.48,309.56,0.0,0.3709,-0.00364,23412777.68,29363005.31,2.1198,2.8842,486.16,0.8638670987837349,-0.503719798736334
2000-05-02,18.49,12.28,67.16,0.72,83609.32,0.1,12.32,0.0,0.3577,-0.003582,23309429.22,29782438.24,2.1227,2.8852,475.37,0.8550745085896932,-0.518505144391157
2000-05-03,18.33,13.72,74.51,0.98,83800.08,0.16,79.81,0.0001,0.3467,-0.00318,20530329.16,30953843.39,2.1254,2.8863,427.71,0.8460288880917339,-0.533137056031809
2000-05-04,19.22,13.7,70.35,0.29,83839.5,0.31,76.67,0.0,0.3356,-0.003369,20949121.92,31427090.52,2.1282,2.8874,450.62,0.8367329140344921,-0.5476112038402312
2000-05-05,17.86,13.82,77.25,6.53,83942.54,0.35,175.5,0.0002,0.3536,-0.002985,18701308.48,31181710.14,2.131,2.8885,316.34,0.8271893372462497,-0.5619233046832195
2000-05-06,17.81,14.44,80.68,26.37,83896.15,0.33,159.3,0.0003,0.4064,-0.003374,19828205.4,31147062.03,2.1339,2.8896,313.37,0.8174009818249189,-0.5760691233798758
2000-05-07,17.05,14.8,86.62,14.46,83827.79,0.2,105.43,0.0002,0.4191,-0.00303,16655935.66,31460581.87,2.1367,2.8907,295.83,0.8073707443023492,-0.5900444739548627
2000-05-08,17.48,14.12,80.68,6.87,83762.79,0.13,249.89,0.0002,0.4069,-0.003404,20669362.96,30668690.45,2.1394,2.8918,345.43,0.7971015927871943,-0.6038452208771035
2000-05-09,18.15,14.65,80.03,9.45,83741.89,0.2,292.96,0.0002,0.4038,-0.003508,21565834.71,31092217.99,2.1422,2.8929,351.49,0.7865965660866021,-0.6174672802835514
2000-05-10,19.29,14.97,76.12,1.56,83606.69,0.23,263.89,0.0001,0.3946,-0.003608,21024775.96,32078679.18,2.145,2.8939,340.1,0.7758587728069828,-0.6309066211876704
2000-05-11,20.55,15.07,70.78,0.88,83514.21,0.27,333.05,0.0001,0.3776,-0.003851,22627260.8,32084427.77,2.1478,2.895,392.66,0.7648913904341225,-0.6441592666722685
2000-05-12,20.99,16.51,75.58,3.13,83526.52,0.14,329.49,0.0001,0.3766,-0.00382,23500504.64,31917149.45,2.1506,2.8961,349.54,0.753697664392914,-0.6572212950663319
2000-05-13,21.29,17.11,77.1,3.17,83484.36,0.27,309.63,0.0001,0.3752,-0.003891,23137944.86,32664065.64,2.1534,2.8972,413.0,0.742280907086982,-0.6700888411055113
2000-05-14,20.47,16.97,80.39,10.88,83401.3,0.36,358.06,0.0002,0.3923,-0.003565,20174600.91,32708699.88,2.1562,2.8983,358.58,0.7306444969184916,-0.6827580970759147
2000-05-15,20.1,17.61,85.59,6.65,83328.89,0.4,24.32,0.0002,0.4018,-0.003776,22628494.61,32710995.93,2.159,2.8994,418.78,0.7187918772884232,-0.6952253139408722
2000-05-16,19.26,17.75,90.97,10.11,83240.44,0.32,77.02,0.0003,0.4119,-0.003112,17491343.95,33852177.43,2.1595,2.8994,283.04,0.7067265555776158,-0.7074868024503348
2000-05-17,19.37,17.26,87.63,5.02,83093.53,0.32,55.96,0.0002,0.4064,-0.003416,19511885.05,33146983.01,2.16,2.8993,356.08,0.6944521021088763,-0.719538934232584
2000-05-18,19.23,16.86,86.14,3.87,83053.0,0.37,319.11,0.0002,0.4012,-0.003277,18959018.26,32775056.72,2.1603,2.8993,292.48,0.6819721490904629,-0.7313781428679254
2000-05-19,19.59,16.86,84.28,37.76,83117.51,0.34,14.64,0.0003,0.4131,-0.003908,22589780.97,33202471.45,2.1607,2.8992,319.79,0.6692903895412567,-0.7430009249440493
2000-05-20,17.49,17.01,97.02,54.21,83259.0,0.7,116.0,0.0004,0.4275,-0.00153,5897469.36,34374608.5,2.1612,2.8991,231.79,0.6564105761979381,-0.7544038410927472
2000-05-21,17.39,15.5,88.69,4.37,83257.24,0.33,143.89,0.0002,0.4198,-0.001577,6929842.51,33217566.23,2.1615,2.899,194.37,0.6433365204044917,-0.765583517007675
2000-05-22,18.9,16.62,86.63,3.4,83297.44,0.3,49.42,0.0002,0.4087,-0.003344,20222450.66,32789067.58,2.162,2.899,310.85,0.6300720909843687,-0.7765366444428655
2000-05-23,19.12,15.83,81.25,7.17,83281.36,0.44,18.86,0.0002,0.4061,-0.003887,22491808.77,32441572.11,2.1624,2.8989,326.31,0.6166212130956382,-0.7872599821916922
2000-05-24,18.69,17.22,91.18,8.36,83081.41,0.36,81.78,0.0003,0.4178,-0.002635,14321215.03,33240492.9,2.1628,2.8988,209.88,0.6029878670694714,-0.7977503570459932
2000-05-25,19.44,17.23,87.06,3.93,82911.8,0.44,90.41,0.0002,0.4116,-0.002718,14040373.6,34127504.76,2.1632,2.8988,240.29,0.5891760872322963,-0.8080046647350754
