date,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos
2000-01-01,15.51,10.06,69.99,0.0,100472.5,1.34,313.56,0.0,0.146,-0.001009,14744605.97,26790328.25,0.0,1.3808,301.72,0.017201575418260506,0.9998520419557735
2000-01-02,16.07,10.64,70.2,0.0,100373.84,1.77,336.6,0.0,0.1455,-0.001009,15008855.21,26721703.47,0.0,1.3857,252.76,0.03439806061360801,0.9994082116062598
2000-01-03,15.86,11.36,74.61,0.0,100201.07,2.06,348.06,0.0,0.1452,-0.000905,15095446.66,26758918.85,0.0,1.3905,253.4,0.051584366869408364,0.9986686402879997
2000-01-04,15.49,11.4,76.61,0.0,100306.63,1.82,345.76,0.0,0.1449,-0.000884,15094301.08,26880007.09,0.0,1.3953,255.29,0.06875540848113941,0.9976335468520451
2000-01-05,15.54,10.87,73.76,0.0,100287.71,2.18,354.54,0.0,0.1446,-0.000897,14980670.74,27063530.6,0.0,1.4002,275.47,0.08590610426133272,0.9963032375991965
2000-01-06,14.78,9.95,72.79,0.0,100215.29,2.09,358.98,0.0,0.1443,-0.00084,14771806.7,26819637.32,0.0,1.405,302.32,0.10303137904317879,0.9946781061893646
2000-01-07,14.76,10.24,74.38,0.0,100270.73,1.79,349.58,0.0,0.144,-0.000858,14860337.31,26685952.04,0.0,1.4098,286.93,0.1201261651823505,0.9927586335250793
2000-01-08,14.91,9.89,71.9,0.0,100201.84,1.12,345.71,0.0,0.1438,-0.000867,14459137.77,27167735.18,0.0,1.4147,291.13,0.13718540405660057,0.9905453876091833
2000-01-09,15.52,10.46,71.84,0.0,100164.82,0.51,334.72,0.0,0.1435,-0.000882,13991450.6,28002820.8,0.0,1.4194,320.18,0.1542040475626894,0.988039023376751
2000-01-10,15.99,11.32,73.81,0.0,100132.6,0.7,314.2,0.0,0.1432,-0.00091,14741110.27,27942116.37,0.0,1.4243,267.51,0.17117705961019986,0.985240282501282
2000-01-11,16.35,11.51,73.08,0.0,100178.02,0.78,310.22,0.0,0.1429,-0.000976,15208650.03,27410549.97,0.0,1.4291,271.36,0.18809941761179758,0.9821499931752291
2000-01-12,17.56,12.98,74.53,0.72,100097.67,0.65,209.03,0.0,0.1435,-0.001003,15625373.8,28681729.46,0.0,1.4339,207.45,0.20496611396949532,0.9787690698649216
2000-01-13,17.5,14.15,80.77,1.17,99943.46,1.13,329.33,0.0001,0.1556,-0.001265,12871385.52,29916485.3,0.0,1.4387,213.24,0.22177215755648186,0.975098513039961
2000-01-14,17.7,12.94,73.7,0.03,99902.89,2.58,355.25,0.0,0.1567,-0.001064,14450433.0,28214656.52,0.0,1.4436,434.12,0.23851257519407648,0.9711394088771653
2000-01-15,16.72,10.6,67.16,0.0,100069.19,2.27,353.39,0.0,0.1549,-0.001161,16265893.57,26255802.54,0.0,1.4484,267.4,0.2551824131233728,0.9668929289391521
2000-01-16,15.5,5.8,52.41,0.0,100318.3,3.24,353.84,0.0,0.1531,-0.001193,16492013.2,25011115.44,0.0,1.4611,448.44,0.2717767384711357,0.9623603298276545
2000-01-17,13.33,6.14,61.78,0.0,100414.56,2.83,9.08,0.0,0.1516,-0.000944,16707086.03,24472655.46,0.0,1.4741,381.54,0.2882906407095177,0.9575429528116719
2000-01-18,13.69,8.79,72.27,0.0,100405.96,0.49,4.93,0.0,0.1505,-0.000899,16146887.87,26043116.98,0.0,1.4871,267.84,0.3047192331091634,0.9524422234305676
2000-01-19,15.45,10.09,70.36,0.0,99947.85,1.2,351.55,0.0,0.1495,-0.001021,16080284.53,26784986.06,0.0,1.5001,301.48,0.321057654185271,0.9470596510722283
2000-01-20,15.02,10.64,75.05,0.0,99803.46,0.13,167.25,0.0,0.1487,-0.000862,14732024.51,27664823.2,0.0,1.5131,330.82,0.3373010691361842,0.9413968285264122
2000-01-21,15.45,9.38,67.15,0.0,100310.58,1.93,201.23,0.0,0.148,-0.000809,12412262.34,27997667.41,0.0,1.526,436.5,0.3534446712740877,0.9354554315134164
2000-01-22,15.78,9.01,64.12,0.0,100239.43,1.4,222.27,0.0,0.1471,-0.001091,16176374.17,26894191.28,0.0,1.539,388.21,0.3694836834473831,0.9292372181882051
2000-01-23,16.42,9.91,65.37,0.0,100232.66,0.98,290.09,0.0,0.1463,-0.001004,14042245.19,28469272.81,0.0,1.552,385.07,0.38541335945432564,0.9227440286201427
2000-01-24,16.38,10.64,68.83,0.08,100503.85,0.6,254.8,0.0,0.1461,-0.000936,13390970.76,28416464.62,0.0,1.565,406.97,0.4012289854475009,0.9159777842484877
2000-01-25,16.11,10.15,67.77,0.0,100673.82,0.73,236.77,0.0,0.1456,-0.001055,15430611.13,27508069.63,0.0,1.578,420.7,0.4169258813287287,0.908940487313808
2000-01-26,16.89,10.56,66.28,0.0,100574.7,0.69,330.57,0.0,0.1448,-0.001155,16767700.23,27505600.84,0.0,1.5909,366.59,0.4324994021339788,0.901634220265486
2000-01-27,17.66,11.23,66.0,0.0,100364.92,1.84,348.53,0.0,0.1441,-0.001101,15604497.69,28320149.24,0.0,1.6039,343.63,0.44794493940789115,0.8940611451454876
2000-01-28,17.53,10.64,63.99,0.67,100197.7,2.92,1.88,0.0,0.1479,-0.001131,15416694.26,28253889.19,0.0,1.6169,478.11,0.4632579225674917,0.88622350294858
2000-01-29,16.47,10.15,66.19,0.01,100240.84,1.91,8.44,0.0,0.1491,-0.000984,15625923.21,28094608.38,0.0,1.6299,448.28,0.4784338202547012,0.8781236129591848
2000-01-30,16.92,10.35,65.21,0.02,100524.86,1.54,186.84,0.0,0.1483,-0.000968,14084681.97,29206620.63,0.0,1.6429,439.62,0.49346814167723735,0.8697638720650646
2000-01-31,17.3,8.51,56.25,0.0,100508.76,2.29,192.87,0.0,0.1472,-0.001127,15448230.4,27853188.15,0.0,1.6559,579.82,0.5083564379375122,0.8611467540480452
2000-02-01,17.57,10.11,61.61,20.49,100212.34,3.64,178.17,0.0001,0.1971,-0.001424,14478563.34,29306806.09,0.0,1.6689,619.18,0.5230943033491326,0.8522748088519838
2000-02-02,15.93,12.16,78.3,0.66,100368.79,2.59,170.82,0.0001,0.3378,-0.001744,12432739.05,29122232.47,0.0,1.6819,427.33,0.5376773767406141,0.8431506618282
2000-02-03,15.66,11.05,74.03,0.0,100407.57,0.71,337.19,0.0,0.2915,-0.001817,15833424.52,27110055.29,0.0,1.6949,376.63,0.5521013427459208,0.8337770129585915
2000-02-04,15.56,11.24,75.47,0.0,100175.26,0.86,186.92,0.0,0.2669,-0.001867,16832590.61,27324200.26,0.0,1.7079,363.45,0.5663619330814524,0.8241566360566663
2000-02-05,17.05,11.99,72.16,3.4,100062.05,2.25,189.07,0.0002,0.2619,-0.001861,13776531.76,29642297.3,0.0,1.7208,362.76,0.580454927809098,0.8142923779467267
2000-02-06,16.4,13.5,82.95,1.17,100121.1,0.6,230.97,0.0002,0.276,-0.001747,13501277.08,29298085.99,0.0,1.7339,324.47,0.5943761565849831,0.804187157621448
2000-02-07,16.24,12.43,78.16,0.38,100100.77,1.51,349.81,0.0001,0.2641,-0.001932,15620679.65,28232081.25,0.0,1.7468,324.1,0.6081214998935418,0.7938439653781019
2000-02-08,15.61,10.89,73.5,0.04,100106.22,1.71,1.07,0.0,0.2492,-0.001858,16502014.53,27335236.48,0.0,1.7598,380.42,0.6216868902665479,0.7832658619336791
2000-02-09,15.48,10.03,69.98,0.0,100078.52,1.97,8.55,0.0,0.2353,-0.001914,17026462.05,27020309.67,0.0,1.7728,431.52,0.6350683134867438,0.7724559775191742
2000-02-10,15.46,10.35,71.6,0.0,100194.12,0.39,185.71,0.0,0.2233,-0.001928,17888486.49,27040991.94,0.0,1.7858,386.31,0.6482618097757122,0.7614175109532997
2000-02-11,16.7,10.15,65.25,1.9,100112.75,2.32,178.14,0.0001,0.2178,-0.001824,15133197.5,28913645.24,0.0,1.7987,351.33,0.6612634749656386,0.7501537286959042
2000-02-12,16.76,11.48,71.0,0.02,100202.36,0.76,273.63,0.0001,0.2248,-0.001747,13407349.89,29015069.3,0.0,1.8117,318.14,0.6740694616546161,0.7386679638813748
2000-02-13,17.04,10.78,66.65,0.0,100217.46,2.36,350.93,0.0,0.2139,-0.00208,18096135.76,27192427.7,0.0,1.8248,460.36,0.6866759803451553,0.726963615332308
2000-02-14,15.63,8.7,63.39,0.0,100285.74,2.93,2.05,0.0,0.2033,-0.002061,19537653.27,25667937.96,0.0,1.8377,437.21,0.6990793005655562,0.7150441465537444
2000-02-15,15.9,10.34,69.59,0.0,100227.71,1.79,8.02,0.0,0.1943,-0.001849,18929073.77,26886502.98,0.0,1.8508,325.67,0.7112757519738152,0.7029130847082615
2000-02-16,17.02,10.98,67.59,0.0,100037.57,1.53,336.7,0.0,0.1868,-0.001908,18502833.66,27587146.96,0.0,1.8395,354.15,0.7232617254437388,0.6905740195722293
2000-02-17,17.38,9.18,58.57,0.0,99816.73,1.91,356.99,0.0,0.1795,-0.002096,19527321.71,27084697.3,0.0,1.8272,454.78,0.7350336741329413,0.6780306024735382
2000-02-18,16.89,5.18,45.98,0.0,99931.28,2.21,343.97,0.0,0.1727,-0.002117,19987207.18,25621772.17,0.0,1.815,619.35,0.746588114532413,0.6652865452111116
2000-02-19,16.41,3.66,42.59,0.0,99952.85,2.75,347.09,0.0,0.1666,-0.002129,20640656.71,24872010.84,0.0,1.8028,522.83,0.7579216274973472,0.6523456189565257
2000-02-20,15.9,4.49,46.64,0.0,99948.82,0.91,335.44,0.0,0.1618,-0.001966,20905269.14,24820515.41,0.0,1.7904,374.31,0.7690308592589181,0.6392116531380588
2000-02-21,16.94,5.19,45.85,0.0,100120.72,0.65,316.73,0.0,0.158,-0.001986,20671506.07,25808522.78,0.0,1.7782,392.42,0.7799125224167177,0.6258885343075018
2000-02-22,18.0,5.31,43.24,0.0,100139.57,2.23,345.55,0.0,0.1548,-0.001977,20817871.5,25933947.88,0.0,1.766,582.4,0.7905633969115482,0.612380204990065
2000-02-23,17.46,3.24,38.7,0.0,100136.45,2.86,349.76,0.0,0.1521,-0.00192,21554917.88,24946161.96,0.0,1.7537,489.14,0.8009803309782905,0.5986906625177214
2000-02-24,17.61,5.34,44.4,0.0,100066.58,2.86,0.05,0.0,0.15,-0.001758,21448103.19,25590139.92,0.0,1.7414,479.68,0.8111602420785621,0.5848239578463322
2000-02-25,16.57,4.22,43.87,0.0,99951.0,2.14,1.91,0.0,0.1483,-0.001655,21502844.38,25293822.99,0.0,1.7292,485.18,0.8211001178128892,0.5707841943569036
2000-02-26,16.72,4.56,44.48,0.0,99898.06,1.25,347.56,0.0,0.1469,-0.001614,21337687.05,25743438.45,0.0,1.7169,559.7,0.8307970168121247,0.5565755266413303
2000-02-27,17.26,5.23,45.05,0.0,99997.72,1.2,329.36,0.0,0.1456,-0.001574,21007729.16,26431572.22,0.0,1.7047,575.58,0.8402480696078469,0.5422021592729844
2000-02-28,17.85,6.26,46.61,0.0,100072.33,1.12,218.19,0.0,0.1445,-0.001509,19514237.94,27405390.13,0.0,1.6924,616.46,0.8494504794814806,0.527668345562516
2000-02-29,18.41,7.02,47.43,0.0,99982.05,1.72,211.98,0.0,0.1435,-0.00142,18491740.27,28376822.88,0.0,1.6801,622.81,0.8584015232918917,0.512978386299228
2000-03-01,19.23,7.66,47.06,0.0,99723.39,1.99,196.44,0.0,0.1426,-0.001384,17945115.52,28905618.03,0.0,1.6679,548.29,0.8670985522812081,0.4981366284784055
2000-03-02,19.46,10.36,55.67,0.26,99634.44,1.04,196.04,0.0,0.143,-0.0015,19689999.29,28898428.65,0.0,1.6556,505.65,0.8755389928586302,0.4831474640149687
2000-03-03,20.32,10.5,53.28,0.0,99666.85,0.61,263.2,0.0,0.1429,-0.001596,21041483.39,28754875.81,0.0,1.6433,605.84,0.8837203473619977,0.4680153284438345
2000-03-04,21.06,10.84,52.07,0.0,99779.02,0.96,204.72,0.0,0.1419,-0.001639,21934800.17,28909080.75,0.0,1.6311,437.83,0.8916401947968874,0.45274469960737107
2000-03-05,21.8,11.04,50.39,0.0,99640.63,0.69,293.81,0.0,0.141,-0.001549,19861074.46,29994226.59,0.0,1.6188,390.42,0.8992961915530253,0.4373400963303323
2000-03-06,22.78,11.08,47.62,0.0,99665.8,1.71,341.27,0.0,0.1401,-0.001764,22134677.51,29391733.75,0.0,1.6066,625.92,0.9066860720977985,0.4218060770826634
2000-03-07,23.52,10.61,44.15,0.0,99677.9,1.73,341.09,0.0,0.1393,-0.001767,22324125.72,29852334.94,0.0,1.5943,493.64,0.9138076496466615,0.4061472386305789
2000-03-08,22.7,4.14,29.81,0.0,99450.33,3.56,356.98,0.0,0.1387,-0.001612,20825518.73,28282659.21,0.0,1.582,978.19,0.9206588168102428,0.3903682146763026
2000-03-09,20.33,5.0,36.6,0.0,99433.14,2.96,358.61,-0.0,0.1383,-0.001452,23008298.41,27030378.47,0.0,1.5698,600.45,0.9272375462179537,0.374473674486883
2000-03-10,19.51,8.23,48.07,0.0,99563.51,0.47,274.44,0.0,0.1379,-0.001398,22397395.94,27789281.47,0.0,1.5576,500.85,0.9335418911179212,0.35846832151248087
2000-03-11,21.24,8.89,45.19,0.0,99534.46,1.56,195.21,0.0,0.1377,-0.001471,22970854.96,28387850.11,0.0,1.5452,564.1,0.9395699859530622,0.342356891994542
2000-03-12,22.25,10.43,47.09,1.29,99379.46,1.37,217.52,0.0,0.1395,-0.001534,21869004.29,30198870.18,0.0,1.533,470.8,0.945320046913132,0.3261441535642696
2000-03-13,20.88,12.64,59.25,2.53,99532.94,1.51,235.3,0.0001,0.1551,-0.001789,17499820.11,30956818.75,0.0,1.5207,403.79,0.9507903724625832,0.3098349038318025
2000-03-14,20.81,13.79,64.19,1.55,99717.58,1.36,332.71,0.0001,0.1803,-0.002125,20956201.64,30051699.06,0.0,1.5085,456.64,0.9559793438440766,0.2934339689665273
2000-03-15,21.22,7.7,41.73,0.0,99599.66,3.02,357.03,0.0,0.1722,-0.001974,23761961.69,27756902.23,0.0,1.4962,650.08,0.9608854255574977,0.27694620226893646
2000-03-16,21.43,8.44,43.32,0.0,99502.66,1.54,351.5,-0.0,0.1636,-0.001808,23292758.55,28323372.04,0.0,1.4884,562.81,0.9655071658143364,0.2603764827344581
2000-03-17,22.08,9.42,44.48,0.0,99453.47,0.68,313.35,0.0,0.1574,-0.001773,23849848.38,28551609.47,0.0,1.4807,596.75,0.969843196967294,0.24372971360968387
2000-03-18,22.91,9.81,43.43,0.19,99620.76,1.04,262.58,0.0,0.1539,-0.001681,22909865.62,29491045.53,0.0,1.4731,574.45,0.9738922359149924,0.22701082094141847
2000-03-19,24.07,6.92,33.27,0.0,99652.67,2.72,341.55,0.0,0.1506,-0.001796,24193737.89,28825949.1,0.0,1.4654,872.54,0.9776530844816641,0.2102247521189836
2000-03-20,22.73,3.78,29.03,0.0,99711.0,1.91,347.76,0.0,0.1473,-0.001773,24854715.43,27425235.61,0.0,1.4578,628.38,0.981124629771712,0.19337647441020586
2000-03-21,22.7,5.5,32.77,0.0,99847.18,0.82,322.06,0.0,0.1447,-0.001745,24811283.12,27829795.86,0.0,1.4501,547.93,0.984305844499033,0.17647097349152166
2000-03-22,25.5,7.94,32.77,0.41,99799.23,0.74,213.1,0.0,0.1429,-0.001778,24674588.12,30362016.95,0.0,1.4424,512.79,0.9871957872910085,0.15951325197263655
2000-03-23,20.33,15.11,71.97,15.68,100170.78,0.97,237.71,0.0002,0.2437,-0.002166,15025323.17,31988808.67,0.0,1.4348,389.68,0.9897936029670716,0.14250832791617088
2000-03-24,21.09,12.45,57.77,0.28,100170.57,2.07,343.77,0.0,0.2859,-0.00314,23274801.67,29216039.83,0.0,1.4272,575.65,0.992098522791769,0.12546123335273648
2000-03-25,22.34,11.02,48.7,0.0,100103.81,1.72,346.62,0.0,0.2467,-0.003205,25005597.3,28889785.61,0.0,1.4195,537.05,0.9941098647022418,0.10837701279187609
2000-03-26,23.52,11.55,46.96,0.0,100093.39,0.97,304.14,0.0,0.2187,-0.002934,23755810.45,30016473.67,0.0,1.4118,510.28,0.9958270335100595,0.09126072172931188
2000-03-27,24.5,9.26,38.03,0.0,100005.93,1.16,243.28,0.0,0.197,-0.002904,23582372.25,29988311.24,0.0,1.4042,825.33,0.9972495210773451,0.07411742515094437
2000-03-28,25.65,8.19,33.04,0.0,99905.91,0.91,292.12,0.0,0.1794,-0.002944,25244208.02,29853924.91,0.0,1.3966,855.32,0.998376906467142,0.056952196034039754
2000-03-29,26.8,9.13,32.88,0.0,99854.94,1.05,321.13,0.0,0.1661,-0.002702,25193064.6,30755827.61,0.0,1.3889,805.7,0.9992088560679753,0.03977011384605572
2000-03-30,27.99,12.72,38.91,0.0,99551.41,1.31,347.66,0.0,0.157,-0.002372,24951560.89,32364541.18,0.0,1.3812,813.36,0.9997451236925734,0.022576263041545485
2000-03-31,28.88,14.06,40.33,0.0,99325.34,0.56,330.68,0.0,0.1512,-0.002209,25008002.44,33205494.11,0.0,1.3736,717.78,0.9999855506507186,0.005375731557583884
2000-04-01,30.29,8.81,26.28,0.0,99055.0,2.58,358.34,-0.0,0.1471,-0.002194,25424607.2,31747653.16,0.0,1.366,910.41,0.9999300657962057,-0.011826390691832589
2000-04-02,29.84,5.81,21.96,0.0,98911.35,4.13,0.28,-0.0,0.1438,-0.001996,26215158.2,30626923.33,0.0,1.3583,896.0,0.9995786855478958,-0.029025013321975237
2000-04-03,28.53,7.23,26.11,0.0,99163.76,2.57,1.29,0.0,0.1413,-0.00188,26154519.44,30642863.29,0.0,1.3506,638.64,0.9989315138848577,-0.046215046983708354
2000-04-04,29.42,5.54,22.09,0.0,99085.14,3.24,3.23,0.0,0.1396,-0.001846,26269294.22,30544958.98,0.0,1.343,872.15,0.9979887423155984,-0.06339140486951038
2000-04-05,29.53,2.62,17.89,0.0,99003.18,3.4,357.36,0.0,0.1384,-0.001793,26722138.4,29750955.1,0.0,1.3353,876.35,0.9967506498213929,-0.08054900421874167
2000-04-06,29.33,-0.34,14.63,0.0,99125.67,3.35,354.07,0.0,0.1376,-0.001754,27238909.97,29047011.24,0.0,1.3276,906.26,0.9952176027737294,-0.09768276782171598
2000-04-07,28.74,2.31,18.3,0.0,99396.95,2.11,357.25,0.0,0.137,-0.001736,27088511.19,29530825.28,0.0,1.32,689.28,0.9933900548258936,-0.11478762552212701
2000-04-08,29.94,4.13,19.43,0.0,99113.25,2.63,352.69,0.0,0.1367,-0.001652,26724996.1,30617341.39,0.0,1.3124,859.43,0.9912685467787256,-0.13185851571739118
2000-04-09,29.56,3.11,18.47,0.0,99077.62,1.28,350.31,0.0,0.1365,-0.001615,26097429.8,30475642.58,0.0,1.3047,1108.36,0.9888537064205885,-0.1488903868564548
2000-04-10,28.61,4.35,21.3,0.0,99206.43,0.61,217.95,0.0,0.1363,-0.00154,26880052.82,30183790.69,0.0,1.297,902.55,0.986146248341595,-0.16587819893463143
2000-04-11,29.51,8.24,26.43,0.01,99356.14,1.48,183.77,0.0,0.1363,-0.001387,24606153.78,31947823.29,0.0,1.2894,1035.38,0.9831469737221499,-0.1828169249850199
2000-04-12,29.02,13.75,39.19,0.0,99417.16,1.93,182.14,0.0,0.1362,-0.001161,24380845.18,33608307.36,0.0,1.2817,903.42,0.9798567700958665,-0.1997015525660636
2000-04-13,28.87,16.54,47.3,0.7,99230.98,2.17,187.94,0.0,0.1398,-0.00124,22182805.76,34754001.39,0.0,1.2741,775.93,0.9762766110869321,-0.21652708524481437
2000-04-14,29.84,16.83,45.57,1.31,99171.83,2.51,177.12,0.0,0.1471,-0.001579,23263252.42,35322838.21,0.0,1.2664,1046.45,0.9724075561219968,-0.23328854407545518
2000-04-15,27.74,18.23,56.22,0.54,99429.13,1.7,187.73,0.0,0.1533,-0.001281,21570293.14,34903430.09,0.0,1.2588,674.99,0.9682507501166718,-0.2499809690726521
2000-04-16,27.95,16.5,49.8,0.23,99429.68,0.97,264.5,0.0,0.1516,-0.001401,22028017.18,34426889.72,0.0,1.2655,756.57,0.9638074231367307,-0.26659942067929354
2000-04-17,29.48,15.43,42.55,0.07,99277.01,0.92,224.99,0.0,0.1482,-0.001481,24207201.48,34257919.66,0.0,1.2726,1006.97,0.9590788900341131,-0.28313898122818354
2000-04-18,29.74,17.58,48.07,0.01,99427.08,2.25,173.85,0.0,0.1453,-0.001195,22708404.17,35331315.53,0.0,1.2799,904.39,0.9540665500578387,-0.2995947563972602
2000-04-19,28.93,18.28,52.63,5.47,99454.89,2.05,181.35,0.0001,0.1805,-0.001634,22773174.67,35686463.78,0.0,1.2872,765.22,0.9487718864399473,-0.31596187665790293
2000-04-20,27.43,19.91,63.56,8.36,99295.79,2.15,200.29,0.0001,0.2335,-0.002928,20962894.53,35914436.64,0.0,1.2944,585.01,0.9431964659565866,-0.33223549871590435
2000-04-21,27.82,19.43,60.32,0.31,99287.57,2.33,194.66,0.0,0.2616,-0.002997,21606362.69,35698582.31,0.0,1.3017,639.53,0.9373419384643772,-0.3484108069446808
2000-04-22,28.27,20.48,62.7,0.74,99320.97,1.11,207.31,0.0,0.2339,-0.002502,21568528.74,35878332.42,0.0,1.3089,563.16,0.9312100364121947,-0.3644830148102912
2000-04-23,28.7,19.53,57.67,5.49,99172.41,1.22,172.19,0.0001,0.2345,-0.003114,24008595.17,35629736.99,0.0,1.3161,704.18,0.9248025743285089,-0.38044736628785164
2000-04-24,26.22,18.84,63.86,27.8,99131.71,1.18,217.83,0.0001,0.3033,-0.003728,23422943.19,34881403.74,0.0,1.3234,701.63,0.9181214482844364,-0.39629913726891813
2000-04-25,25.14,19.12,69.3,4.25,99021.43,2.84,183.45,0.0,0.3478,-0.003538,20139628.84,34722249.05,0.0,1.3307,625.08,0.9111686353326631,-0.41203363695942635
2000-04-26,26.33,18.95,63.91,0.08,99172.94,3.25,173.6,0.0,0.3006,-0.003616,20684127.15,34982725.45,0.0,1.3379,832.77,0.9039461929224011,-0.42764620926777464
2000-04-27,27.25,18.87,60.24,0.07,99076.24,2.67,178.02,0.0,0.2703,-0.003648,20965408.39,35292872.2,0.0,1.3452,779.14,0.8964562582905575,-0.44313223418263453
2000-04-28,27.07,20.47,67.2,0.52,99005.42,2.29,191.86,0.0,0.2506,-0.003365,21366544.42,35542948.92,0.0,1.3524,614.17,0.8887010478292915,-0.45848712914008766
2000-04-29,28.52,21.05,64.0,0.08,99106.35,1.7,197.34,0.0,0.23,-0.003923,25029952.21,35301431.66,0.0,1.3596,582.43,0.8806828564301475,-0.47370635037968
2000-04-30,28.61,21.42,65.13,0.49,99120.06,1.3,199.43,0.0,0.2139,-0.00357,24301551.67,35612341.15,0.0,1.3669,630.54,0.8724040568049612,-0.48878539428899265
2000-05-01,29.32,21.29,62.01,0.9,99041.69,2.38,178.92,0.0,0.2042,-0.003696,25248740.7,35528046.05,0.0,1.3742,683.24,0.8638670987837349,-0.503719798736334
2000-05-02,28.25,20.34,62.26,0.09,99388.08,3.64,168.93,0.0,0.1934,-0.00306,23780728.93,35515088.01,0.0,1.3815,820.73,0.8550745085896932,-0.518505144391157
2000-05-03,28.42,18.25,54.13,0.0,99631.32,3.83,170.86,0.0,0.1803,-0.003075,25208072.96,34973922.84,0.0,1.3887,929.62,0.8460288880917339,-0.533137056031809
2000-05-04,29.33,18.23,51.28,0.01,99610.88,2.97,181.6,0.0,0.1695,-0.002724,22471557.8,35682619.35,0.0,1.3959,929.43,0.8367329140344921,-0.5476112038402312
2000-05-05,30.53,18.45,48.53,0.03,99655.85,2.57,183.84,0.0,0.1612,-0.002708,23936640.19,36321483.43,0.0,1.4032,859.4,0.8271893372462497,-0.5619233046832195
2000-05-06,30.29,18.5,49.33,4.12,99596.6,2.35,190.6,0.0001,0.1669,-0.003003,23733327.26,36587292.42,0.0,1.4105,826.61,0.8174009818249189,-0.5760691233798758
2000-05-07,27.61,20.71,66.11,3.97,99620.73,1.73,197.33,0.0001,0.2205,-0.003065,19471894.76,36029834.19,0.0,1.4177,540.61,0.8073707443023492,-0.5900444739548627
2000-05-08,29.16,20.51,59.67,0.41,99499.49,1.1,224.21,0.0,0.2138,-0.003243,24283915.09,36158849.62,0.0,1.425,629.09,0.7971015927871943,-0.6038452208771035
2000-05-09,30.33,19.7,53.05,0.74,99417.8,0.91,249.29,0.0,0.1942,-0.003393,25634077.28,36376674.39,0.0,1.4322,749.6,0.7865965660866021,-0.6174672802835514
2000-05-10,31.0,20.41,53.35,0.54,99216.86,0.08,214.12,0.0,0.1852,-0.003244,24656972.26,37345041.85,0.0,1.4394,664.18,0.7758587728069828,-0.6309066211876704
2000-05-11,32.19,20.69,50.73,0.01,99045.88,0.71,196.79,0.0,0.1713,-0.002714,23374951.5,37991666.17,0.0,1.4467,703.28,0.7648913904341225,-0.6441592666722685
2000-05-12,33.33,20.69,47.56,0.04,98995.49,1.13,225.94,0.0,0.1603,-0.002609,23988120.93,38292842.25,0.0,1.4539,808.98,0.753697664392914,-0.6572212950663319
2000-05-13,34.53,20.32,43.5,0.03,98883.69,0.64,279.0,0.0,0.1526,-0.002518,24955031.55,38929567.88,0.0,1.4612,933.34,0.742280907086982,-0.6700888411055113
2000-05-14,33.14,21.66,51.02,2.29,98887.19,1.2,174.62,0.0001,0.1587,-0.002421,23367712.17,38853842.9,0.0,1.4684,799.34,0.7306444969184916,-0.6827580970759147
2000-05-15,32.1,22.53,57.09,4.94,98876.52,1.12,155.89,0.0001,0.171,-0.002634,23914390.2,38678934.69,0.0,1.4757,849.22,0.7187918772884232,-0.6952253139408722
2000-05-16,29.38,23.26,69.67,10.04,98878.71,1.15,184.65,0.0001,0.2292,-0.003093,20934180.87,37958510.63,0.0,1.4788,565.98,0.7067265555776158,-0.7074868024503348
2000-05-17,29.08,23.01,69.81,4.96,98703.75,1.7,185.22,0.0001,0.3185,-0.003899,20483317.67,37921105.58,0.0,1.4817,701.64,0.6944521021088763,-0.719538934232584
2000-05-18,30.79,23.24,64.19,0.14,98557.6,1.83,194.37,0.0,0.2696,-0.003705,22611622.5,38066105.74,0.0,1.4846,700.37,0.6819721490904629,-0.7313781428679254
2000-05-19,29.45,23.67,71.12,10.95,98699.34,2.74,169.32,0.0001,0.2745,-0.003714,22727139.55,38266036.86,0.0,1.4875,704.26,0.6692903895412567,-0.7430009249440493
2000-05-20,26.4,22.25,77.98,6.54,98996.46,3.74,176.37,0.0001,0.332,-0.002844,11535797.32,37873824.42,0.0,1.4904,653.64,0.6564105761979381,-0.7544038410927472
2000-05-21,26.39,22.24,77.98,2.6,99005.14,2.4,174.63,0.0001,0.3295,-0.002466,10925381.55,37137707.49,0.0,1.4933,578.26,0.6433365204044917,-0.765583517007675
2000-05-22,26.21,22.27,78.95,1.48,99064.07,3.79,172.87,0.0,0.3011,-0.00223,13652482.77,36813069.24,0.0,1.4962,757.71,0.6300720909843687,-0.7765366444428655
2000-05-23,27.99,22.19,70.76,2.1,99001.94,2.24,168.64,0.0001,0.2737,-0.003559,22291148.4,36922253.0,0.0,1.4991,624.15,0.6166212130956382,-0.7872599821916922
2000-05-24,26.34,23.83,86.11,39.64,98760.71,1.55,183.06,0.0002,0.3429,-0.002184,10884821.86,37417786.19,0.0,1.502,430.61,0.6029878670694714,-0.7977503570459932
2000-05-25,26.68,24.12,85.91,11.91,98540.06,1.73,187.53,0.0001,0.3824,-0.002632,12902372.92,37907812.03,0.0,1.5049,295.86,0.5891760872322963,-0.8080046647350754
2000-05-26,26.9,23.97,84.0,18.98,98409.31,2.23,192.01,0.0002,0.4061,-0.003214,14433521.86,37877955.05,0.0,1.5079,401.48,0.5751899607119775,-0.8180198708443174
