date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site,pm2.5
2026-01-30,0.1882079598456418,822.3710049136504,907.2284579759084,1044.0457200514295,1193.506326972089,1399.2222540270072,1598.3861563877642,1692.2936716653671,1785.8017863150822,1840.7287847072785,1830.8605325767207,2057.0537620961454,1787.9685132999546,267.53208156123543,1024.824634886509,3.8707086437488407e-05,0.00027436225,0.033976053306109,0.0001652704516994,0.1241488924215014,0.4631805,10.66,6.49,75.43,0.02,84105.77,0.61,36.2,0.0,0.1851,-0.001454,17585728.0,25215101.0,2.1562,2.879,280.24,0.4934681416772373,0.8697638720650646,kathmandu,88.71897186292667
2026-01-31,0.2575476161520467,812.3249197869418,1819.8838805343908,1901.5044877096236,1932.4296258322436,1794.4342210413463,1723.298883897133,1713.880729413852,1989.5489431763383,1608.6193536958872,1853.85650158318,1780.492239369779,1630.682106424949,296.46578826237953,836.3689829976684,0.0001080029550668,0.0006299541,0.0383991185851582,0.0002818916978133,0.1273854264418474,-0.3970962,10.89,6.88,76.26,0.01,84183.42,0.72,47.13,0.0,0.1786,-0.001348,14945444.0,25906128.0,2.1577,2.8796,245.42,0.5083564379375122,0.8611467540480452,kathmandu,92.38019693936738
2026-02-01,0.2754984559048515,849.5352561098969,923.1933265610736,1070.3016850743552,1236.1580939306334,1441.1965891089922,1596.68522519779,1702.259091143082,1752.5399876965143,1823.6430934478915,1819.6125193299963,2137.9602919109097,1835.8906642226875,234.09172487370577,1103.3569250709522,0.0001080029550668,0.00033055033,0.0357823602522201,0.0003167348614497,0.1295744768725877,0.27869543,11.02,7.45,78.6,0.03,84203.44,0.64,50.72,0.0,0.1727,-0.001424,16988520.0,26155799.0,2.1592,2.8802,295.09,0.5230943033491326,0.8522748088519838,kathmandu,91.46647869019245
2026-02-02,0.372604017649972,861.7756886746901,934.7544070297228,1082.3770844998803,1216.3692552208825,1439.0101402392718,1595.4323436269754,1693.3587651652183,1752.7280469561583,1803.4641735609075,1792.141817430465,2126.9108857254787,1836.4569844164391,231.82302177361663,1076.130336732347,0.0001277049148715,0.00041737818,0.0422060907765018,0.0002353886741959,0.1310749086673494,-0.20337754,12.13,8.03,76.07,0.11,84169.63,0.76,49.34,0.0,0.1673,-0.001512,17410536.0,26851150.0,2.1607,2.8808,336.79,0.5376773767406141,0.8431506618282,kathmandu,91.40882307747873
2026-02-03,0.2647221525402057,678.1755340931484,742.8101936157806,892.8208211720682,1034.824969686613,1206.1753051885305,1408.0740278676458,1477.1762408336674,1538.1574192772068,1577.1986547605156,1581.0814849012584,1825.9245345126503,1584.6950481591575,192.10526869765957,775.4309068130398,3.096652849434318e-05,0.00033055033,0.0298623340405399,0.0002752318723577,0.1281242185369901,0.13434875,10.99,6.71,74.93,3.23,84318.52,0.37,57.58,0.0002,0.1814,-0.00134,13165200.0,27173750.0,2.1623,2.8814,298.62,0.5521013427459208,0.8337770129585915,kathmandu,89.84748453655259
2026-02-04,0.3613590560830437,773.660956395638,883.9263214540024,1024.3765719755645,1179.9789203209832,1384.4533204671102,1582.3915800533568,1677.2447641301942,1745.012184286503,1791.2617270332134,1789.0273689965163,2051.069980577214,1809.1119631993693,200.4321684375494,1023.7969867078648,2.7357377344996828e-05,0.00027436225,0.033939117116419,0.0001547727628791,0.1235436544405568,0.24680117,11.04,5.43,68.36,0.07,84151.52,0.75,13.48,0.0001,0.1925,-0.001748,17299108.0,24376880.0,2.1638,2.8822,401.21,0.5663619330814524,0.8241566360566663,kathmandu,87.86331105238114
2026-02-05,0.1827413660650156,758.260105304536,830.6809169753773,959.5100783003644,1118.4548937481386,1304.6694462773846,1502.6055448063476,1611.2962215531606,1663.5796700017213,1698.178015522494,1695.9475723078488,1970.609631952109,1760.2948770705157,173.54212655761737,605.1319964483167,6.0384856764697386e-05,0.00027436225,0.033894348816917,0.0001064753500919,0.1184484172028812,0.5897995,11.17,5.25,66.91,0.0,84087.41,0.72,14.73,0.0,0.1836,-0.001622,18675244.0,23801176.0,2.1653,2.8828,347.3,0.580454927809098,0.8142923779467267,kathmandu,86.91595337110648
2026-02-06,0.2797633309020003,752.8801551417544,855.4147674924973,1010.3575266406204,1160.89440695983,1375.3153503832723,1580.079049486873,1689.897036086172,1743.3268851280964,1805.431855169216,1794.353737733666,2061.290773905241,1772.608426945333,226.22033175677933,1116.0788535969398,8.399327612104125e-05,0.00041737818,0.0353561870077359,0.0003143865516672,0.1253508211783974,0.13434875,10.4,6.09,74.69,0.01,83989.66,0.69,39.02,0.0,0.1762,-0.001421,16782988.0,25208696.0,2.1669,2.8834,301.74,0.5943761565849831,0.804187157621448,kathmandu,91.14992787516319
2026-02-07,0.4238625840718765,761.5637806168071,863.1049504453283,1015.4211520039978,1159.554696884086,1400.5420548343182,1575.7324434523578,1690.295450249067,1753.5484250436948,1801.2677411204106,1790.2767570824385,2075.6273850315165,1791.4487165026903,229.49141977227168,1140.8924146917082,7.898312386945197e-05,0.00027436225,0.0354424259739155,0.000165715901501,0.1241740106150218,-0.5252751,10.54,7.34,80.59,0.12,83823.31,0.83,46.09,0.0,0.171,-0.001259,15120788.0,27511432.0,2.1685,2.884,336.51,0.6081214998935418,0.7938439653781019,kathmandu,91.35325156382487
2026-02-08,0.5688050387516167,874.6426556484752,988.3197757100194,1043.2633783618137,1150.989488861252,1310.9306943941565,1464.8919468801264,1558.9617750108584,1573.3315651093928,1611.8048425345748,1614.7072174610864,1813.80416652065,1668.6426296106629,267.0009266823998,1021.6863395005472,5.834230698613629e-05,0.0005983178,0.0316658677387532,0.0001632250678836,0.1227790934807506,0.13434875,10.79,7.32,79.14,0.31,83861.91,0.78,38.5,0.0,0.1676,-0.00122,14234144.0,27582605.0,2.17,2.8846,395.41,0.6216868902665479,0.7832658619336791,kathmandu,97.04373997101071
