date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site,pm2.5
2026-02-11,0.6317475688254739,580.2446313002181,694.7467239960806,888.1255406945735,830.1224376177036,1194.1163037975834,2109.5369472268712,2288.78619710325,2481.951607101498,2507.2379558584685,2540.559538409323,1790.98407583285,1217.8012100006222,513.2301328507015,1496.450651096251,2.44092180906579e-05,0.0001605036378057,0.0441183050565979,0.0001891053709023,0.12937808,-0.45912263,18.89,12.3,65.58,0.0,100397.85,1.14,350.39,0.0,0.139,-0.001436,18672892.0,28373493.0,0.0,1.7893,369.35,0.6612634749656386,0.7501537286959042,birgunj,138.35907968414577
2026-02-12,0.6792658634811575,580.5419467889684,693.1156792499306,885.3203132523224,832.2058677958888,1197.1405180370518,2108.261838909941,2289.342363613669,2484.434009697238,2504.652485476927,2542.033947581443,1793.263625199053,1217.467814069871,520.797788093929,1574.3466184301774,3.64333237179714e-05,0.0001220964655894,0.0507049761762811,0.0002021181985356,0.13418727,0.07353671,18.94,12.66,66.95,0.0,100280.12,1.08,354.59,0.0,0.1387,-0.001383,18264552.0,28656734.0,0.0,1.8021,381.3,0.6740694616546161,0.7386679638813748,birgunj,125.24615767056521
2026-02-13,0.6800240517205659,714.3027406020396,767.3538905393036,977.5246008769144,855.3410813912633,1298.1577354844844,2180.778379093937,2396.820162768998,2468.8783654005283,2520.694069385005,2553.0100702696486,1821.401548405336,1229.840896483436,370.770893997642,1760.5548413964127,3.0768530998893904e-05,0.0002358569911132,0.0469445074264883,0.0001554500212191,0.12676941,0.38676134,18.83,12.54,66.83,0.0,100192.11,1.22,343.6,0.0,0.1384,-0.001427,18674232.0,28413219.0,0.0,1.8149,361.8,0.6866759803451553,0.726963615332308,birgunj,146.76625828916573
2026-02-14,0.6652468617074094,580.2446313002181,700.0886018053437,881.0258516809754,801.8926726031465,1195.7212322267678,2101.8958036258086,2299.31901152528,2485.873762740833,2505.6458225150054,2539.024076631228,1790.9779882972466,1185.1975484229945,523.5258949028473,1652.52172852063,3.792896218244718e-05,0.0001220964655894,0.0491741334533494,0.0001495914206454,0.12986793,0.78535557,19.38,13.11,67.09,0.0,99996.54,1.79,358.79,0.0,0.1381,-0.001374,18182572.0,29162481.0,0.0,1.8277,412.42,0.6990793005655562,0.7150441465537444,birgunj,122.46714768574711
2026-02-15,0.6059117689625112,631.568291602213,724.2674364953702,897.4209298292834,850.5190520210048,1191.0789391950946,2105.6868524288298,2291.069913112948,2482.818076914719,2516.604554597969,2551.542334435491,1807.858453466934,1204.573369976554,534.0008111623332,1716.4104156814435,3.457428766608523e-05,0.0001220964655894,0.0442477422750836,0.0001050312544382,0.13383205,-0.1718719,19.67,13.26,66.52,0.0,100043.9,1.03,353.03,0.0,0.1379,-0.001403,18635992.0,29292137.0,0.0,1.8405,401.25,0.7112757519738152,0.7029130847082615,birgunj,121.02534408769196
2026-02-16,1.0083200145412536,623.3896926468544,719.5344258588595,902.5089001852692,876.9963346192426,1246.431759632629,2095.5547279209823,2288.0931899542456,2471.095983551003,2512.1613173880583,2562.603616993865,1820.2253221446035,1239.679413690037,519.5203058837582,1662.4594768618686,4.340949562284284e-05,0.0001156139964908,0.0495154034307854,0.000240620002492,0.13484775,-0.1459775,19.62,13.21,66.5,0.0,100148.86,0.51,270.05,0.0,0.1376,-0.001497,18882580.0,29251670.0,0.0,1.8289,417.13,0.7232617254437388,0.6905740195722293,birgunj,129.18134130600194
2026-02-17,0.8028781383993809,558.1649168638331,680.3337438326081,868.7237459359213,831.3454801363645,1182.006895005679,2105.787928900715,2324.2652065411376,2499.6127989476045,2535.832831023198,2578.344455511281,1801.758460043542,1212.0401828822569,513.1392193637879,1683.8843465482432,4.302618945646133e-05,0.0001632281549371,0.0408283897650696,0.0002901389603764,0.12605484,-0.301952,20.09,13.07,64.0,0.0,100130.56,1.13,312.91,0.0,0.1374,-0.001585,19457480.0,28956072.0,0.0,1.8162,380.28,0.7350336741329413,0.6780306024735382,birgunj,118.34262299227491
2026-02-18,0.6341481974183347,286.48684847442627,495.90852495586944,754.8115537184127,678.8457085805418,1104.4189782522617,2134.90586194597,2481.1079232750903,2564.641720505219,2605.719825022526,2645.5647337650003,1815.6970890115929,1292.4877147224956,473.9784583980486,1607.7509586120482,3.273432022415265e-05,0.0001632281549371,0.0454511543750203,0.0001554500212191,0.12635584,0.16634679,20.44,13.18,63.05,0.0,100146.2,0.9,307.21,0.0,0.1372,-0.001639,19660476.0,29080701.0,0.0,1.8035,362.27,0.746588114532413,0.6652865452111116,birgunj,123.4449174834855
2026-02-19,0.5896625749026809,528.5122209512932,648.009831924823,839.5706481791578,785.6868672459091,1168.9459149168035,2096.1721867568285,2327.675581419921,2467.7589795646004,2511.5890067161413,2557.7143749918414,1824.1838329286488,1181.6211616580083,567.5094131657173,1879.7504667140704,4.459228720112631e-05,0.0001632281549371,0.0499661293885891,8.265562684895225e-05,0.13054016,0.7027718,22.02,14.35,61.77,0.0,100273.67,1.21,326.6,0.0,0.137,-0.001506,18370980.0,31034902.0,0.0,1.7908,388.8,0.7579216274973472,0.6523456189565257,birgunj,117.74411270838814
2026-02-20,0.8015735177629135,544.0761676573137,653.4515754751286,852.7231560377492,796.3788713878928,1170.817897376209,2100.2277074570884,2333.23568938016,2480.797561459858,2546.301622776942,2575.7615416231743,1827.8052036485085,1179.730088761049,544.3482212475533,1865.933527760399,5.397550125046607e-05,0.0002814624062311,0.0495065751115084,0.0001668825679378,0.123303674,0.08897429,22.26,14.31,60.74,0.0,100188.43,2.1,352.04,0.0,0.1368,-0.001561,19464170.0,29966220.0,0.0,1.7781,427.56,0.7690308592589181,0.6392116531380588,birgunj,103.55533769234145
