date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-01,0.34127795488266455,665.3456166564785,738.2498088405258,925.4989507998956,936.6607452182575,1228.553446695273,2042.9702058228277,2264.6869394571245,2427.0703525080257,2387.8716637676994,2369.328046322324,1825.3721426684735,1291.2123159295008,387.77463876931995,1437.1063007562802,1.7585188632818582e-05,0.00044212694,0.03715565143326729,0.00021917540878003988,0.13112737753320206,-0.37523922363439016,16.28,12.11,76.35,0.0,99792.15,0.31,345.44,0.0,0.1442,-0.001614,17185696.0,27112083.0,2.4117,2.1774,257.15,0.5230943033491326,0.8522748088519838,chitwan
2026-02-02,0.48562858674120263,671.1462867238802,738.2498088405258,950.3790951759538,928.1755221307584,1293.4586756640667,2014.4127810329546,2234.739243440693,2382.3545114774065,2394.27134404423,2380.5149925506794,1883.0426782780291,1322.1198066535717,414.271590980019,1679.6627255016722,1.6146935114359743e-05,0.00027853766,0.04508351350434441,0.0001800055749914872,0.13259187214643825,-0.5823759791160531,17.56,14.02,79.7,0.0,99692.13,0.18,344.5,0.0,0.1425,-0.001565,16825492.0,28247804.0,2.4121,2.1801,250.65,0.5376773767406141,0.8431506618282,chitwan
2026-02-03,0.6464959508633024,625.8485377154343,715.1901801531781,931.2198337009592,928.1442766157651,1290.9213886384962,1691.3626691013926,1837.0639007950738,1924.8061363031657,2009.966668741898,2007.4317534883571,1710.3078724188076,1280.7631031745173,328.05569375854503,1652.5861622758428,2.050751149275511e-05,0.00044212694,0.04634363274574749,0.0002710816136633218,0.12900723118234725,0.31133599538234136,16.52,13.62,82.98,0.37,99882.31,0.66,296.11,0.0001,0.1428,-0.00122,13068720.0,28297072.0,2.4123,2.1826,294.99,0.5521013427459208,0.8337770129585915,chitwan
2026-02-04,0.24145133471859126,564.6892664392697,685.6508598838153,881.7780365950689,878.8642885851061,1163.7202918214548,2039.7150580448535,2282.8026313585624,2447.2562447531536,2403.721455885565,2389.9371203408964,1793.8818971582186,1276.9794242286084,386.5574266231098,1482.6985775393969,1.4002701375899419e-05,0.00044212694,0.03858029204535326,0.0002069880371390649,0.12655686806349667,0.07689701072686783,17.58,12.52,72.22,0.0,99709.11,0.72,357.32,0.0,0.1427,-0.001754,17189304.0,26720256.0,2.4128,2.1853,277.29,0.5663619330814524,0.8241566360566663,chitwan
2026-02-05,0.3741079030901803,575.8160764221329,680.4803136049532,891.0774941589272,877.9076094576662,1167.6974186633868,1976.468750742354,2233.2889198453463,2395.9870717225294,2366.635459035212,2350.7164815680035,1812.6570239520265,1279.3066208698338,390.08868893487005,1375.7617205028303,2.6700595566233197e-05,0.00027853766,0.038354586854207125,0.00016760627526672098,0.12096597145390543,-0.34374394823029386,16.82,12.15,73.94,0.0,99649.04,0.72,8.77,0.0,0.1409,-0.001686,18222964.0,26114564.0,2.4131,2.188,295.84,0.580454927809098,0.8142923779467267,chitwan
2026-02-06,0.8718345894655173,591.0861256689337,695.3316937506852,900.4500370349446,905.0592989255761,1191.647538489825,1991.2287342152383,2221.4545273279446,2336.880934691723,2327.1055127874233,2330.14258670063,1830.3534060345116,1333.7711982105604,427.52142371713865,1488.8479028104903,2.706429864045603e-05,0.00044962217,0.04347150376702131,0.00018844348225197135,0.12598313081743648,-0.6441722791576914,16.58,12.49,76.79,0.01,99570.03,0.4,16.34,0.0,0.1395,-0.001435,15904408.0,27256766.0,2.4134,2.1907,299.13,0.5943761565849831,0.804187157621448,chitwan
2026-02-07,0.8702922172498722,603.6999234068345,699.6702703872119,906.3213876484916,915.4183079980254,1203.476916994865,1991.2287342152383,2208.059176001826,2314.6163578973733,2332.715740975804,2325.9477649798023,1864.9046703821584,1386.9575671251478,427.7070517260193,1487.5323198060246,2.2101890087155166e-05,0.000429537,0.04520251300382676,0.0002643178267408467,0.1252022407460932,-0.48224787398975083,16.99,12.86,76.64,0.08,99383.68,0.33,26.91,0.0,0.1388,-0.001348,14596896.0,28433130.0,2.4138,2.1933,301.71,0.6081214998935418,0.7938439653781019,chitwan
2026-02-08,0.6044771519845283,1728.9488670557398,1591.6065505825295,1653.9378617235545,1548.1680924634022,1807.1446246480923,2990.161606912221,3560.981852695736,3346.541135247229,3879.3594562234753,4943.4260396150075,2645.677789148712,1930.3284456455374,427.52142371713865,1460.5681284273596,2.3639910464943108e-05,0.00041350452,0.05269547362979661,0.00021032417211002595,0.12439366720252164,0.6483654712536864,17.92,13.17,73.78,0.03,99374.0,0.17,312.43,0.0,0.1382,-0.001219,12573408.0,28882137.0,2.4142,2.1961,379.67,0.6216868902665479,0.7832658619336791,chitwan
2026-02-09,0.9172937359111345,561.0341534207788,668.8261007331963,878.2467043556935,884.8881859684434,1236.060856719699,1974.212616243656,2212.7807667188476,2330.1212999705854,2319.078596255408,2346.500643391011,1890.8394686189527,1366.5348664916137,451.20869986282133,1619.499433383483,1.6681818274073417e-05,0.00038827385,0.04803054918362782,0.00015280606593227368,0.12480351572925868,0.32975932706405553,18.39,12.73,69.6,0.0,99458.41,0.24,262.75,0.0,0.1372,-0.001534,15240900.0,28376860.0,2.4144,2.1987,411.51,0.6350683134867438,0.7724559775191742,chitwan
2026-02-10,0.471789818506084,546.2097971890254,663.11526814712,867.3597582469251,845.4602916801314,1200.6090158663362,2003.3355814244828,2256.086652692298,2390.5350092872363,2360.9889842840166,2364.2768053519403,1850.3239808023966,1337.3592727471114,436.61738140617473,1533.0944313266777,2.706429864045603e-05,0.00038827385,0.0441386442795888,0.0002928139834312241,0.12813015376547907,-0.09846710894226529,18.97,12.88,67.78,0.0,99547.06,0.61,341.8,0.0,0.1359,-0.001842,18316316.0,27507328.0,2.4148,2.2013,356.13,0.6482618097757122,0.7614175109532997,chitwan
2026-02-11,0.4860709567392897,556.3460037463229,685.6508598838153,881.7780365950689,885.4750405644177,1216.5215630132564,1978.9976499671984,2234.7171161249457,2376.5480808461502,2360.871868147827,2335.8918304955446,1945.1117807445057,1386.770783084015,449.1561599969339,1618.840151686584,2.111854215015848e-05,0.000429537,0.04287577676991776,0.0002069880371390649,0.12859038673984222,-0.26848025830847716,19.25,13.53,69.49,0.1,99607.4,0.56,348.03,0.0,0.1352,-0.001746,17757328.0,27933755.0,2.4151,2.204,350.66,0.6612634749656386,0.7501537286959042,chitwan
2026-02-12,0.4865586941901213,555.319686219049,668.8261007331963,887.0247188889351,902.2516475831552,1237.4971340238978,1979.15782750659,2234.739243440693,2354.2941706950674,2351.8148214436396,2343.5160192654857,1975.1910013263375,1377.9876699360445,450.7477820543353,1664.858152870748,2.4650694314017012e-05,0.00040214643,0.040622210155016214,0.00022405645165685532,0.13295143621288974,-0.18852118843752652,19.02,13.66,71.1,0.01,99488.45,0.46,328.87,0.0,0.1344,-0.001697,16835772.0,28566888.0,2.4155,2.2067,388.26,0.6740694616546161,0.7386679638813748,chitwan
2026-02-13,0.6873790848218099,819.9419854366782,847.757127077301,994.442458277324,944.8364789358859,1338.284135855062,1818.8211214811374,1947.3106791373095,2007.1151395897705,2128.323487670202,2111.6495868590573,1984.8971109867016,1383.8285943598432,315.88065673213,2066.308448928374,2.2101890087155166e-05,0.00044212694,0.050645635511707025,0.00036092023055886685,0.12787842111815123,0.4768857701690685,19.4,13.89,70.47,0.0,99399.11,0.39,346.71,0.0,0.1334,-0.001582,15977924.0,28552581.0,2.4159,2.2094,383.21,0.6866759803451553,0.726963615332308,chitwan
2026-02-14,0.5147687798835164,601.6885087199261,699.6702703872119,918.661899362361,929.333405741047,1255.5238666076218,2013.3350821537883,2195.289007831494,2320.453327763681,2321.685908522581,2327.9210662787077,1961.4403891600818,1442.0752903916552,454.5323330840063,1796.5267341154633,2.747110134931957e-05,0.000429537,0.05057858797309927,0.0001957673055152305,0.12982977619190555,0.6122334404002712,20.06,14.4,69.89,0.25,99211.66,0.63,335.32,0.0,0.1339,-0.001554,15129316.0,29446477.0,2.4162,2.2119,379.05,0.6990793005655562,0.7150441465537444,chitwan
2026-02-15,0.5901643173971503,756.4464923421995,781.2436337375253,975.152269201765,927.1287011714545,1328.3440218624764,2044.6137382552984,2169.358256407267,2336.056284000357,2340.913059565657,2361.7960789456533,1953.6685622557225,1402.0427136946103,444.5464322938523,1846.4111081206815,2.4650694314017012e-05,0.00027853766,0.041486497508531964,0.00018844348225197135,0.13639733519286973,-0.12963747576248175,19.0,14.89,77.07,2.61,99269.98,0.48,293.13,0.0002,0.1468,-0.001531,15445084.0,29495897.0,2.4166,2.2146,362.34,0.7112757519738152,0.7029130847082615,chitwan
