date,aod550_filled,B1_filled,B2_filled,B3_filled,B4_filled,B5_filled,B6_filled,B7_filled,B8_filled,B8A_filled,B9_filled,B11_filled,B12_filled,AOT_filled,WVP_filled,no2_filled,so2_filled,co_filled,hcho_filled,o3_filled,ai_filled,temp,dew,humi,preci,press,wspeed,wdirn,surf_water,soil_water,evapo,so_rad,t_rad,lei_h,lei_l,blh,sin,cos,site
2026-02-07,0.3199354424122239,669.9247415622277,748.2925210288988,899.8857776339881,871.3657033777712,1240.8187552985764,1603.5129546295454,1979.6046964954667,2028.920187425004,2049.1276838422436,2285.416988233874,1861.7198886923736,1387.8941804444642,310.44974930101307,990.3202700739728,2.6132406131640867e-05,0.00040960894,0.03156727491679504,0.00019787685647520284,0.12407173442450734,-1.287520279677533,13.38,8.03,70.06,1.45,90399.56,0.18,203.65,0.0001,0.3459,-0.00165,15008872.0,23510722.0,2.4675,2.0435,170.93,0.6081214998935418,0.7938439653781019,pokhara
2026-02-08,0.547066412695312,774.5394540875855,841.6178220861283,905.4426056081228,909.18406082793,1206.5794667492444,1716.050950786536,1934.7715754903388,1984.2166430405327,2081.531163211975,2061.4859217843564,1888.6177162352676,1415.6763378751405,249.37805813350943,1365.811908644196,2.8311640149153826e-05,0.00035675074,0.03392719066348308,0.00018497618980256196,0.12063417058192846,-0.19768898652604328,12.88,8.96,77.1,6.6,90424.87,0.3,231.74,0.0003,0.3769,-0.001674,13682400.0,23789341.0,2.4676,2.0463,134.01,0.6216868902665479,0.7832658619336791,pokhara
2026-02-09,0.31075093514965213,655.7389879037482,739.9739008549825,881.4208359476075,886.4125561944086,1218.214038506612,1595.0731925299663,2000.545714503158,2052.8430083628814,1986.9050263780562,2326.962372103772,1814.5698051313457,1376.4456013100842,308.84717775939424,1031.3122307630751,1.9424076469941665e-05,0.00040960894,0.0336064601383993,6.510957317133363e-05,0.1233099828009151,-0.3095565856391199,13.05,8.4,73.41,3.42,90534.79,0.46,260.68,0.0003,0.3781,-0.001646,13923160.0,23636564.0,2.4679,2.049,117.18,0.6350683134867438,0.7724559775191742,pokhara
2026-02-10,0.4545144121718252,649.9364186549419,734.4871242551031,875.6970934710682,884.2451813351527,1201.4417156431457,1590.8521061822853,2019.994009455285,2053.1958906446225,1998.1697084194668,2376.271444633013,1823.3456846106212,1379.9146101753033,306.73592364404533,1031.3122307630751,3.0121383143611793e-05,0.00040960894,0.04009033200246519,0.00021410089641106698,0.12712047633843498,-0.22071679161653834,12.76,7.55,70.62,2.72,90651.31,0.62,272.94,0.0003,0.3794,-0.002267,18066776.0,22694898.0,2.468,2.0518,195.97,0.6482618097757122,0.7614175109532997,pokhara
2026-02-11,0.34903225287316386,647.7456535730377,750.9786610538935,903.5784877210921,914.7364700831588,1246.4527580954484,1608.149394953933,2038.6649806263074,2060.214397311064,2016.7403436394527,2378.42870475969,1930.803345213528,1373.2267770566616,306.73592364404533,1106.2213490010217,2.3914002475868514e-05,0.00018821123,0.03845174827268562,0.0001802382853628586,0.12748402526993857,-0.4339210017425895,13.91,8.88,71.65,9.16,90702.73,0.51,274.58,0.0003,0.3915,-0.002301,18164364.0,23166493.0,2.4681,2.0546,234.55,0.6612634749656386,0.7501537286959042,pokhara
2026-02-12,0.4155590354172605,648.4808165945539,746.7499005855153,900.388833734077,899.3001331212155,1230.379579599896,1602.4823695192404,2001.1677919068854,2046.7411575066635,1989.916986852537,2367.74738266075,1908.4833567620842,1342.9684210807854,302.587761466899,1107.505622055337,2.3946371727955977e-05,0.00040960894,0.03699401645874024,0.00011009177920216607,0.13282835183897293,-0.954761646867611,14.17,8.9,70.59,12.36,90591.83,0.36,240.57,0.0003,0.4129,-0.002169,17534304.0,23188556.0,2.4684,2.0574,163.81,0.6740694616546161,0.7386679638813748,pokhara
2026-02-13,0.48960458827167935,555.8850991526245,636.0631991223928,827.9518467993792,869.1490704105101,1236.450383398518,1797.0303422847644,1964.8492630314918,2052.8430083628814,2171.874577002141,2146.206575309087,2009.370517169468,1421.1873557954918,435.85682301212165,1589.059639471013,2.584153427692822e-05,0.00040960894,0.03844273602360678,0.0002513374231401496,0.12611216856079105,-0.9093872014442165,12.94,8.43,74.09,5.58,90522.9,0.66,264.57,0.0003,0.4055,-0.001506,13444952.0,24163517.0,2.4685,2.0602,148.32,0.6866759803451553,0.726963615332308,pokhara
2026-02-14,0.39534748970411265,659.7341362656066,753.9600920908928,903.5784877210921,898.3828883024094,1238.0900511511668,1631.6630528887727,1996.6516502718512,2055.349395512976,1992.7413615812047,2358.208648809842,1832.6295116812892,1389.5898450949564,299.93311721595694,1067.59156654386,1.8216591289096726e-05,0.00018821123,0.03629278614691004,6.871083045836136e-05,0.13018807915120054,0.09877001245300243,13.71,8.94,72.92,3.75,90363.66,0.62,280.67,0.0003,0.408,-0.001795,14263264.0,24603057.0,2.4686,2.0629,133.55,0.6990793005655562,0.7150441465537444,pokhara
2026-02-15,0.4537190970256792,744.6390404962011,787.0340049336237,944.8494732851811,936.2972118229663,1271.3298517739718,1637.94794514833,1997.861450437708,2056.224652368376,1976.2249996652383,2361.7127736391735,1930.70724411374,1384.389490966887,316.0811824183138,1144.7902893636403,2.0410759222551126e-05,0.00040960894,0.039026017774547526,0.00014931595220693138,0.13616079461362834,-0.663060046305636,13.67,9.22,74.51,6.61,90392.86,0.35,265.01,0.0003,0.4083,-0.00188,15319236.0,23887585.0,2.4687,2.0658,187.46,0.7112757519738152,0.7029130847082615,pokhara
2026-02-16,0.1875140047696798,689.5199500598749,769.4166043990258,932.7603710932567,929.7839234367436,1278.6771637066925,1641.7202153756664,2084.608163539642,2078.720251551187,2004.8475399313747,2427.3164455607725,1938.3586294350298,1361.807309353162,320.242048546556,1272.8615481928857,3.8765900667982895e-05,0.0002953317,0.034382168317181536,0.00012149818350081779,0.13348480581713795,-0.010563647304625334,15.65,10.21,70.04,0.35,90490.65,0.2,210.21,0.0001,0.397,-0.002141,17877340.0,23705046.0,2.4689,2.0686,187.13,0.7232617254437388,0.6905740195722293,pokhara
2026-02-17,0.3101867748113155,632.8975506928807,758.1233613326143,915.2708033435804,916.6237530509611,1242.44410205189,1660.3479781279966,2117.918989354247,2084.4134055133622,2001.8540168503591,2409.616965766357,1940.401577133079,1373.8830255590092,315.4290052362292,1270.784561376175,3.546029054906368e-05,0.00018821123,0.03854464388799431,5.3096470125521365e-05,0.1263026609309567,-0.5388870448041447,16.1,10.12,67.68,0.71,90538.43,0.43,272.53,0.0001,0.3861,-0.002337,18904148.0,23588822.0,2.4689,2.0714,200.74,0.7350336741329413,0.6780306024735382,pokhara
2026-02-18,0.395941080044534,801.49179198467,860.5645342556959,922.9582640801109,934.352955112582,1228.4772682760881,1734.5651727655388,1962.3594278942498,2017.5065160002594,2120.3637619738392,2078.269186097464,1953.4163857293295,1466.5128984918745,267.82385707099263,1144.7902893636403,3.060369599014866e-05,0.00018821123,0.0392101519023507,0.00011412686943187804,0.12712047633843498,0.07770811983311954,15.5,10.44,71.84,0.68,90587.58,0.49,270.5,0.0001,0.3779,-0.00246,19081616.0,23862769.0,2.4689,2.0743,199.73,0.746588114532413,0.6652865452111116,pokhara
2026-02-19,0.290924217307029,555.409324481143,714.6530435922805,924.3800800368302,904.1286179484712,1274.092197029796,1641.1067128113555,2086.83354302941,2106.981541581276,1999.1139393504734,2381.3632517630595,1874.1892353735864,1396.3876366715785,288.3170280491699,1031.3122307630751,3.005818647293736e-05,0.0002953317,0.03994104123072629,0.0002472837826109544,0.12748402526993857,0.09877001245300243,14.12,8.59,69.38,0.0,90758.88,0.98,281.15,0.0,0.3723,-0.001103,10385496.0,24218292.0,2.4689,2.0773,79.73,0.7579216274973472,0.6523456189565257,pokhara
2026-02-20,0.35845616236524275,526.1672850585238,695.7616487440123,886.8203929852865,868.4183727276618,1235.7289767514667,1629.7773714548114,2139.297141689411,2079.657455001449,1999.1139393504734,2424.0356158189074,1922.690558249188,1320.9082397895465,301.15845466820906,1013.0532944492018,2.584153427692822e-05,0.0002953317,0.03739827367737616,0.00014833550767110807,0.12203872913631998,-0.061384471539696284,16.05,5.8,50.58,0.0,90665.68,0.73,280.82,0.0,0.3618,-0.00316,20944886.0,21876844.0,2.469,2.0801,281.95,0.7690308592589181,0.6392116531380588,pokhara
2026-02-21,0.33130228625775976,653.4452100928156,758.371493675336,924.3334209951205,911.7810812866963,1251.3801217170455,1634.418482964596,2093.172568623489,2075.471986543524,2026.5910904984337,2427.3164455607725,1942.846074952546,1380.0341694203491,311.7665160101521,1058.7245313221172,2.6430112335425517e-05,0.0002953317,0.03436957760312485,0.0001996304927890779,0.1254186243937158,-0.010563647304625334,13.97,7.54,65.18,4.1,90237.52,0.68,281.82,0.0001,0.3611,-0.002728,20209432.0,23388933.0,2.469,2.083,259.61,0.7799125224167177,0.6258885343075018,pokhara
2026-02-22,0.4185757601873936,698.2285944135184,775.6500340450013,934.1462573059745,936.8755783632073,1277.331906749358,1655.5761270194748,2058.056837550545,2103.454094096963,2051.8648969904707,2426.8585655092033,1917.7223535155674,1374.8910021025101,312.28367306651364,1134.35276243734,2.584153427692822e-05,0.00018821123,0.03809971559288806,0.00014833550767110807,0.12171066030004335,-0.9093872014442165,12.77,8.97,77.67,3.32,90101.21,0.64,278.09,0.0003,0.3835,-0.002327,16821258.0,24775837.0,2.469,2.0858,217.53,0.7905633969115482,0.612380204990065,pokhara
